id,sire,dam,sex,generation
G1_0189,G0_1923,G0_0722,F,1
G1_0190,G0_0304,G0_1856,M,1
G1_0191,G0_0766,G0_0557,M,1
G1_0192,G0_1419,G0_1991,M,1
G1_0193,G0_0766,G0_0567,M,1
G1_0194,G0_1157,G0_0713,M,1
G1_0196,G0_1683,G0_0386,M,1
G1_0197,G0_0628,G0_0331,M,1
G1_0198,G0_0846,G0_0480,F,1
G1_0200,G0_0342,G0_1239,M,1
G1_0201,G0_0304,G0_1375,M,1
G1_0202,G0_1314,G0_0090,M,1
G1_0203,G0_1683,G0_0386,F,1
G1_0204,G0_0304,G0_1856,F,1
G1_0205,G0_0841,G0_1414,M,1
G1_0206,G0_0517,G0_1294,F,1
G1_0207,G0_1510,G0_1840,F,1
G1_0208,G0_1614,G0_0673,M,1
G1_0209,G0_0628,G0_1926,M,1
G1_0210,G0_1978,G0_1538,F,1
G1_0211,G0_0596,G0_0883,M,1
G1_0212,G0_0523,G0_0284,F,1
G1_0213,G0_1387,G0_1867,M,1
G1_0214,G0_1978,G0_0633,M,1
G1_0215,G0_1464,G0_1897,F,1
G1_0216,G0_0167,G0_1032,F,1
G1_0217,G0_0523,G0_0507,F,1
G1_0218,G0_0993,G0_0051,F,1
G1_0219,G0_0832,G0_1266,M,1
G1_0220,G0_0304,G0_0209,M,1
G1_0221,G0_0596,G0_0761,F,1
G1_0222,G0_0914,G0_0462,F,1
G1_0223,G0_0628,G0_1433,M,1
G1_0224,G0_1315,G0_0060,F,1
G1_0226,G0_0841,G0_0248,M,1
G1_0227,G0_0846,G0_0384,M,1
G1_0228,G0_0304,G0_1585,M,1
G1_0229,G0_1923,G0_1316,F,1
G1_0230,G0_0304,G0_1375,M,1
G1_0231,G0_0517,G0_1650,F,1
G1_0232,G0_1614,G0_1276,M,1
G1_0233,G0_0120,G0_0594,M,1
G1_0234,G0_1419,G0_1301,M,1
G1_0235,G0_0846,G0_0663,M,1
G1_0236,G0_0296,G0_0316,F,1
G1_0237,G0_0826,G0_0061,M,1
G1_0238,G0_0993,G0_1016,M,1
G1_0239,G0_1683,G0_0386,F,1
G1_0241,G0_1614,G0_0574,M,1
G1_0242,G0_1061,G0_1651,F,1
G1_0243,G0_1419,G0_0101,M,1
G1_0244,G0_1314,G0_0266,F,1
G1_0245,G0_0120,G0_0594,M,1
G1_0246,G0_0342,G0_1136,M,1
G1_0247,G0_0841,G0_0248,M,1
G1_0248,G0_1314,G0_0090,M,1
G1_0249,G0_0167,G0_1526,M,1
G1_0250,G0_0120,G0_0594,M,1
G1_0251,G0_0304,G0_1585,F,1
G1_0252,G0_1150,G0_0292,M,1
G1_0253,G0_1683,G0_0386,F,1
G1_0254,G0_1923,G0_0722,M,1
G1_0255,G0_0846,G0_0480,M,1
G1_0256,G0_0766,G0_0811,F,1
G1_0257,G0_1051,G0_0264,M,1
G1_0258,G0_0342,G0_0580,M,1
G1_0259,G0_0846,G0_0263,M,1
G1_0261,G0_0914,G0_0874,M,1
G1_0262,G0_1150,G0_1800,M,1
G1_0263,G0_1061,G0_1651,F,1
G1_0264,G0_1157,G0_0713,F,1
G1_0265,G0_0993,G0_1016,F,1
G1_0266,G0_0342,G0_0580,F,1
G1_0267,G0_0235,G0_1861,M,1
G1_0268,G0_0296,G0_0141,F,1
G1_0269,G0_1061,G0_1199,M,1
G1_0270,G0_1157,G0_1686,M,1
G1_0271,G0_1356,G0_0996,M,1
G1_0272,G0_1614,G0_0598,M,1
G1_0273,G0_0841,G0_0248,F,1
G1_0274,G0_0517,G0_1650,F,1
G1_0275,G0_0628,G0_0331,F,1
G1_0276,G0_1150,G0_0934,M,1
G1_0277,G0_1315,G0_1305,M,1
G1_0279,G0_1315,G0_1305,M,1
G1_0280,G0_0610,G0_1446,F,1
G1_0281,G0_1061,G0_1199,M,1
G1_0282,G0_0120,G0_0594,M,1
G1_0283,G0_0832,G0_0329,M,1
G1_0284,G0_0826,G0_1420,M,1
G1_0285,G0_1419,G0_0101,M,1
G1_0286,G0_0914,G0_0462,F,1
G1_0287,G0_1614,G0_0019,M,1
G1_0288,G0_0304,G0_1856,M,1
G1_0289,G0_1318,G0_0615,M,1
G1_0290,G0_1419,G0_0101,M,1
G1_0291,G0_0576,G0_1197,F,1
G1_0292,G0_0610,G0_0055,M,1
G1_0294,G0_1978,G0_1538,M,1
G1_0295,G0_0198,G0_0454,F,1
G1_0296,G0_0166,G0_1167,F,1
G1_0297,G0_1387,G0_1605,M,1
G1_0298,G0_1419,G0_1533,M,1
G1_0299,G0_0826,G0_1274,M,1
G1_0300,G0_1157,G0_0713,F,1
G1_0301,G0_1315,G0_1305,M,1
G1_0302,G0_1356,G0_0996,M,1
G1_0303,G0_0523,G0_0912,F,1
G1_0304,G0_0198,G0_0454,F,1
G1_0305,G0_1314,G0_1527,F,1
G1_0306,G0_1510,G0_0686,F,1
G1_0307,G0_0610,G0_1056,M,1
G1_0308,G0_0198,G0_0454,M,1
G1_0309,G0_1978,G0_0285,F,1
G1_0310,G0_0993,G0_0838,F,1
G1_0311,G0_0993,G0_0838,M,1
G1_0312,G0_1315,G0_1305,M,1
G1_0313,G0_1419,G0_1991,M,1
G1_0314,G0_0517,G0_1294,M,1
G1_0315,G0_1157,G0_0713,M,1
G1_0316,G0_0628,G0_1433,F,1
G1_0317,G0_1150,G0_0292,F,1
G1_0318,G0_0766,G0_1491,F,1
G1_0319,G0_0517,G0_0270,F,1
G1_0321,G0_0235,G0_1861,F,1
G1_0322,G0_1614,G0_0673,F,1
G1_0323,G0_0523,G0_0507,M,1
G1_0324,G0_1923,G0_1899,F,1
G1_0325,G0_0914,G0_1917,F,1
G1_0326,G0_1314,G0_1527,M,1
G1_0327,G0_0517,G0_1650,F,1
G1_0328,G0_0914,G0_0108,M,1
G1_0329,G0_0914,G0_0874,M,1
G1_0330,G0_0846,G0_0263,M,1
G1_0331,G0_0766,G0_1491,M,1
G1_0332,G0_0826,G0_1731,F,1
G1_0333,G0_0517,G0_1650,F,1
G1_0334,G0_0841,G0_0933,M,1
G1_0335,G0_1464,G0_1967,M,1
G1_0336,G0_0832,G0_0329,M,1
G1_0337,G0_0576,G0_1964,F,1
G1_0338,G0_0523,G0_0284,M,1
G1_0339,G0_1314,G0_1532,F,1
G1_0340,G0_1318,G0_1909,F,1
G1_0341,G0_0332,G0_1333,F,1
G1_0342,G0_0841,G0_1608,F,1
G1_0343,G0_1150,G0_0687,M,1
G1_0344,G0_0914,G0_0462,F,1
G1_0345,G0_0198,G0_0010,F,1
G1_0346,G0_1314,G0_0266,F,1
G1_0347,G0_0628,G0_1241,F,1
G1_0348,G0_0167,G0_1727,M,1
G1_0349,G0_0120,G0_0282,M,1
G1_0350,G0_0596,G0_0883,F,1
G1_0351,G0_1387,G0_0999,F,1
G1_0352,G0_1318,G0_0615,F,1
G1_0353,G0_0576,G0_1327,M,1
G1_0354,G0_1314,G0_1532,F,1
G1_0355,G0_0523,G0_0284,M,1
G1_0356,G0_1597,G0_1892,M,1
G1_0357,G0_1464,G0_0435,F,1
G1_0358,G0_1157,G0_1827,M,1
G1_0359,G0_0826,G0_1274,M,1
G1_0360,G0_0517,G0_1650,F,1
G1_0361,G0_0841,G0_0248,M,1
G1_0362,G0_0596,G0_0364,F,1
G1_0363,G0_1683,G0_1193,F,1
G1_0364,G0_0167,G0_1526,F,1
G1_0365,G0_0832,G0_0666,M,1
G1_0366,G0_1978,G0_0633,M,1
G1_0367,G0_1614,G0_0598,M,1
G1_0368,G0_0473,G0_0579,F,1
G1_0369,G0_1597,G0_0191,M,1
G1_0370,G0_0120,G0_0282,M,1
G1_0371,G0_1061,G0_0428,F,1
G1_0372,G0_0342,G0_0370,M,1
G1_0373,G0_0993,G0_1877,F,1
G1_0374,G0_0342,G0_0370,M,1
G1_0375,G0_0120,G0_0053,M,1
G1_0376,G0_0120,G0_0116,M,1
G1_0377,G0_0841,G0_1608,M,1
G1_0378,G0_0166,G0_1666,F,1
G1_0379,G0_0120,G0_0116,F,1
G1_0380,G0_1614,G0_0019,F,1
G1_0382,G0_1419,G0_0101,M,1
G1_0383,G0_0198,G0_0374,M,1
G1_0384,G0_1157,G0_0713,M,1
G1_0385,G0_0167,G0_1526,F,1
G1_0386,G0_0473,G0_1406,M,1
G1_0387,G0_0826,G0_1420,F,1
G1_0388,G0_1978,G0_0285,M,1
G1_0389,G0_0166,G0_1167,F,1
G1_0390,G0_0473,G0_0839,F,1
G1_0391,G0_1419,G0_1533,M,1
G1_0392,G0_0167,G0_1320,F,1
G1_0393,G0_0766,G0_1491,F,1
G1_0394,G0_1923,G0_1966,M,1
G1_0395,G0_0596,G0_1438,M,1
G1_0397,G0_0576,G0_1365,M,1
G1_0398,G0_0304,G0_1375,F,1
G1_0399,G0_1419,G0_1991,F,1
G1_0400,G0_1387,G0_0950,M,1
G1_0401,G0_0766,G0_0557,F,1
G1_0402,G0_0332,G0_1415,M,1
G1_0403,G0_0167,G0_1271,M,1
G1_0404,G0_1051,G0_0216,F,1
G1_0405,G0_0332,G0_1333,M,1
G1_0406,G0_1464,G0_1967,M,1
G1_0407,G0_0596,G0_1438,M,1
G1_0408,G0_0628,G0_1433,F,1
G1_0409,G0_1150,G0_1800,M,1
G1_0410,G0_1614,G0_0574,F,1
G1_0411,G0_0993,G0_0870,F,1
G1_0412,G0_1597,G0_0293,M,1
G1_0413,G0_0993,G0_1016,M,1
G1_0414,G0_1978,G0_0285,M,1
G1_0415,G0_1464,G0_1182,F,1
G1_0416,G0_1597,G0_1180,M,1
G1_0417,G0_1157,G0_1519,F,1
G1_0418,G0_0235,G0_1963,M,1
G1_0419,G0_1978,G0_0285,F,1
G1_0420,G0_0766,G0_1088,M,1
G1_0421,G0_0826,G0_1420,M,1
G1_0422,G0_0342,G0_0370,M,1
G1_0423,G0_1061,G0_0113,M,1
G1_0424,G0_1683,G0_0189,M,1
G1_0425,G0_0304,G0_1181,F,1
G1_0426,G0_0841,G0_0093,M,1
G1_0427,G0_1464,G0_1182,M,1
G1_0429,G0_0166,G0_1096,F,1
G1_0430,G0_0198,G0_0989,F,1
G1_0431,G0_1464,G0_1967,F,1
G1_0432,G0_0304,G0_1375,M,1
G1_0433,G0_1464,G0_1897,M,1
G1_0434,G0_0120,G0_0282,F,1
G1_0435,G0_1978,G0_1995,M,1
G1_0436,G0_0826,G0_1420,F,1
G1_0437,G0_0166,G0_0355,F,1
G1_0438,G0_0332,G0_0277,F,1
G1_0439,G0_1318,G0_1909,M,1
G1_0440,G0_0473,G0_0579,M,1
G1_0441,G0_0120,G0_0116,F,1
G1_0442,G0_1923,G0_1316,F,1
G1_0443,G0_1318,G0_1643,M,1
G1_0445,G0_1318,G0_1098,F,1
G1_0447,G0_1510,G0_1364,F,1
G1_0448,G0_0846,G0_0384,F,1
G1_0449,G0_0166,G0_0135,F,1
G1_0451,G0_0596,G0_0761,F,1
G1_0452,G0_0596,G0_0364,F,1
G1_0453,G0_0610,G0_1056,F,1
G1_0454,G0_1051,G0_0216,M,1
G1_0455,G0_0523,G0_0284,F,1
G1_0456,G0_0473,G0_1406,F,1
G1_0458,G0_0166,G0_1167,M,1
G1_0459,G0_1597,G0_1949,F,1
G1_0460,G0_1597,G0_1892,M,1
G1_0461,G0_0993,G0_0838,M,1
G1_0462,G0_0841,G0_0933,F,1
G1_0463,G0_0576,G0_1888,M,1
G1_0464,G0_0235,G0_1963,M,1
G1_0465,G0_0342,G0_0580,M,1
G1_0467,G0_0517,G0_0270,M,1
G1_0468,G0_1387,G0_0999,F,1
G1_0469,G0_0167,G0_1320,F,1
G1_0472,G0_0304,G0_0209,M,1
G1_0473,G0_1510,G0_0661,F,1
G1_0474,G0_0332,G0_1333,F,1
G1_0475,G0_0993,G0_0870,F,1
G1_0476,G0_0304,G0_1856,M,1
G1_0477,G0_0473,G0_0440,M,1
G1_0478,G0_1356,G0_0996,F,1
G1_0479,G0_1614,G0_1276,F,1
G1_0480,G0_1419,G0_0379,F,1
G1_0481,G0_0846,G0_0263,M,1
G1_0482,G0_0826,G0_1731,F,1
G1_0483,G0_1683,G0_0386,M,1
G1_0484,G0_1510,G0_1595,F,1
G1_0485,G0_1419,G0_0379,M,1
G1_0487,G0_1978,G0_1860,M,1
G1_0488,G0_0332,G0_1415,M,1
G1_0489,G0_0846,G0_0663,M,1
G1_0490,G0_0914,G0_0108,F,1
G1_0492,G0_1314,G0_1532,M,1
G1_0493,G0_0628,G0_0331,M,1
G1_0494,G0_0235,G0_0073,M,1
G1_0495,G0_0841,G0_0248,F,1
G1_0496,G0_0846,G0_0384,M,1
G1_0497,G0_1923,G0_1316,F,1
G1_0498,G0_1356,G0_0996,F,1
G1_0499,G0_1318,G0_0615,F,1
G1_0500,G0_0914,G0_0874,F,1
G1_0501,G0_1315,G0_0202,M,1
G1_0502,G0_0517,G0_1294,F,1
G1_0503,G0_1510,G0_0661,M,1
G1_0504,G0_1150,G0_0292,M,1
G1_0505,G0_0841,G0_0093,F,1
G1_0506,G0_1157,G0_1686,F,1
G1_0507,G0_1464,G0_0435,M,1
G1_0509,G0_0826,G0_0869,M,1
G1_0510,G0_1318,G0_1909,F,1
G1_0511,G0_0832,G0_0708,M,1
G1_0512,G0_0766,G0_0811,M,1
G1_0513,G0_0332,G0_0018,F,1
G1_0514,G0_1978,G0_1538,F,1
G1_0515,G0_1597,G0_0191,M,1
G1_0516,G0_0766,G0_0567,F,1
G1_0517,G0_1510,G0_1840,F,1
G1_0518,G0_1356,G0_1739,M,1
G1_0519,G0_1464,G0_1182,F,1
G1_0520,G0_1051,G0_1632,F,1
G1_0521,G0_0517,G0_1294,M,1
G1_0522,G0_0523,G0_0912,F,1
G1_0523,G0_1683,G0_1120,M,1
G1_0524,G0_1061,G0_0822,F,1
G1_0525,G0_0235,G0_1279,M,1
G1_0526,G0_0198,G0_1129,F,1
G1_0527,G0_0523,G0_0800,F,1
G1_0528,G0_1419,G0_0101,F,1
G1_0529,G0_1315,G0_1924,M,1
G1_0530,G0_1150,G0_0934,F,1
G2_0001,G1_0326,G1_0332,F,2
G2_0002,G1_0384,G1_0027,F,2
G2_0003,G1_0406,G1_0430,M,2
G2_0004,G1_0178,G1_0390,F,2
G2_0005,G1_0384,G1_0027,M,2
G2_0007,G1_0085,G1_0162,F,2
G2_0008,G1_0361,G1_0371,M,2
G2_0009,G1_0246,G1_0502,F,2
G2_0010,G1_0010,G1_0138,F,2
G2_0011,G1_0140,G1_0455,M,2
G2_0012,G1_0205,G1_0015,M,2
G2_0013,G1_0200,G1_0519,F,2
G2_0014,G1_0202,G1_0268,F,2
G2_0015,G1_0090,G1_0497,F,2
G2_0016,G1_0011,G1_0189,F,2
G2_0017,G1_0521,G1_0495,M,2
G2_0018,G1_0409,G1_0480,F,2
G2_0019,G1_0140,G1_0462,M,2
G2_0020,G1_0205,G1_0368,F,2
G2_0021,G1_0010,G1_0239,M,2
G2_0022,G1_0152,G1_0417,M,2
G2_0023,G1_0384,G1_0027,M,2
G2_0024,G1_0158,G1_0324,F,2
G2_0025,G1_0178,G1_0135,F,2
G2_0026,G1_0170,G1_0075,F,2
G2_0027,G1_0246,G1_0502,F,2
G2_0028,G1_0163,G1_0242,M,2
G2_0029,G1_0407,G1_0345,M,2
G2_0030,G1_0152,G1_0417,M,2
G2_0032,G1_0267,G1_0109,F,2
G2_0033,G1_0287,G1_0305,M,2
G2_0034,G1_0358,G1_0021,F,2
G2_0035,G1_0103,G1_0415,M,2
G2_0036,G1_0246,G1_0222,F,2
G2_0037,G1_0200,G1_0519,M,2
G2_0038,G1_0433,G1_0175,F,2
G2_0039,G1_0010,G1_0239,F,2
G2_0040,G1_0358,G1_0021,M,2
G2_0041,G1_0358,G1_0339,M,2
G2_0042,G1_0467,G1_0067,M,2
G2_0043,G1_0313,G1_0176,F,2
G2_0044,G1_0183,G1_0132,M,2
G2_0045,G1_0090,G1_0473,M,2
G2_0046,G1_0407,G1_0345,F,2
G2_0047,G1_0326,G1_0332,F,2
G2_0048,G1_0267,G1_0109,F,2
G2_0049,G1_0170,G1_0373,F,2
G2_0050,G1_0407,G1_0345,M,2
G2_0052,G1_0010,G1_0239,M,2
G2_0053,G1_0361,G1_0371,M,2
G2_0054,G1_0521,G1_0062,M,2
G2_0055,G1_0178,G1_0135,F,2
G2_0056,G1_0287,G1_0505,F,2
G2_0057,G1_0409,G1_0480,M,2
G2_0058,G1_0163,G1_0263,F,2
G2_0059,G1_0103,G1_0198,M,2
G2_0060,G1_0085,G1_0013,M,2
G2_0061,G1_0326,G1_0332,M,2
G2_0062,G1_0158,G1_0324,F,2
G2_0063,G1_0433,G1_0078,M,2
G2_0064,G1_0407,G1_0319,F,2
G2_0065,G1_0152,G1_0417,F,2
G2_0066,G1_0407,G1_0319,M,2
G2_0068,G1_0267,G1_0080,M,2
G2_0070,G1_0200,G1_0519,F,2
G2_0071,G1_0361,G1_0387,M,2
G2_0072,G1_0200,G1_0206,M,2
G2_0073,G1_0163,G1_0242,F,2
G2_0074,G1_0287,G1_0305,M,2
G2_0076,G1_0183,G1_0398,F,2
G2_0077,G1_0237,G1_0364,F,2
G2_0078,G1_0090,G1_0497,F,2
G2_0079,G1_0034,G1_0130,M,2
G2_0080,G1_0085,G1_0162,M,2
G2_0081,G1_0361,G1_0387,M,2
G2_0083,G1_0407,G1_0345,F,2
G2_0084,G1_0103,G1_0415,M,2
G2_0085,G1_0010,G1_0239,M,2
G2_0086,G1_0200,G1_0206,F,2
G2_0087,G1_0358,G1_0021,M,2
G2_0088,G1_0424,G1_0350,M,2
G2_0089,G1_0036,G1_0404,F,2
G2_0090,G1_0011,G1_0189,F,2
G2_0092,G1_0183,G1_0398,M,2
G2_0093,G1_0246,G1_0222,F,2
G2_0094,G1_0085,G1_0162,F,2
G2_0095,G1_0384,G1_0027,F,2
G2_0096,G1_0011,G1_0189,F,2
G2_0097,G1_0152,G1_0171,M,2
G2_0099,G1_0158,G1_0456,M,2
G2_0100,G1_0267,G1_0109,M,2
G2_0101,G1_0406,G1_0023,F,2
G2_0102,G1_0205,G1_0368,M,2
G2_0103,G1_0178,G1_0135,M,2
G2_0104,G1_0406,G1_0430,M,2
G2_0105,G1_0326,G1_0300,M,2
G2_0106,G1_0326,G1_0300,M,2
G2_0107,G1_0202,G1_0268,M,2
G2_0108,G1_0034,G1_0091,F,2
G2_0109,G1_0202,G1_0385,M,2
G2_0110,G1_0202,G1_0268,M,2
G2_0111,G1_0103,G1_0198,M,2
G2_0112,G1_0433,G1_0175,M,2
G2_0113,G1_0521,G1_0495,M,2
G2_0114,G1_0409,G1_0179,M,2
G2_0115,G1_0036,G1_0404,M,2
G2_0116,G1_0313,G1_0342,M,2
G2_0117,G1_0521,G1_0062,M,2
G2_0118,G1_0521,G1_0495,F,2
G2_0119,G1_0521,G1_0062,F,2
G2_0120,G1_0200,G1_0519,F,2
G2_0121,G1_0384,G1_0027,F,2
G2_0122,G1_0152,G1_0171,M,2
G2_0123,G1_0467,G1_0203,F,2
G2_0124,G1_0267,G1_0109,F,2
G2_0125,G1_0152,G1_0171,M,2
G2_0126,G1_0433,G1_0175,F,2
G2_0128,G1_0287,G1_0505,F,2
G2_0129,G1_0406,G1_0430,F,2
G2_0130,G1_0285,G1_0468,F,2
G2_0131,G1_0424,G1_0441,M,2
G2_0132,G1_0358,G1_0339,F,2
G2_0133,G1_0085,G1_0162,F,2
G2_0134,G1_0407,G1_0345,M,2
G2_0135,G1_0384,G1_0027,F,2
G2_0136,G1_0140,G1_0455,F,2
G2_0137,G1_0090,G1_0497,M,2
G2_0138,G1_0158,G1_0456,F,2
G2_0139,G1_0178,G1_0390,F,2
G2_0140,G1_0140,G1_0455,F,2
G2_0142,G1_0103,G1_0198,F,2
G2_0143,G1_0170,G1_0373,F,2
G2_0144,G1_0085,G1_0162,F,2
G2_0145,G1_0406,G1_0430,F,2
G2_0146,G1_0090,G1_0497,M,2
G2_0147,G1_0361,G1_0387,F,2
G2_0148,G1_0152,G1_0417,F,2
G2_0149,G1_0406,G1_0430,M,2
G2_0150,G1_0407,G1_0345,M,2
G2_0151,G1_0313,G1_0176,M,2
G2_0152,G1_0521,G1_0495,M,2
G2_0153,G1_0246,G1_0502,F,2
G2_0154,G1_0140,G1_0455,F,2
G2_0155,G1_0285,G1_0468,F,2
G2_0156,G1_0248,G1_0321,M,2
G2_0157,G1_0183,G1_0132,F,2
G2_0158,G1_0170,G1_0075,F,2
G2_0159,G1_0036,G1_0360,F,2
G2_0160,G1_0205,G1_0015,F,2
G2_0161,G1_0313,G1_0176,M,2
G2_0162,G1_0285,G1_0468,M,2
G2_0163,G1_0407,G1_0319,M,2
G2_0164,G1_0010,G1_0138,M,2
G2_0165,G1_0170,G1_0075,M,2
G2_0166,G1_0090,G1_0473,F,2
G2_0167,G1_0248,G1_0447,M,2
G2_0168,G1_0178,G1_0135,M,2
G2_0169,G1_0384,G1_0295,F,2
G2_0170,G1_0409,G1_0179,F,2
G2_0171,G1_0326,G1_0332,M,2
G2_0172,G1_0010,G1_0138,M,2
G2_0173,G1_0170,G1_0373,F,2
G2_0174,G1_0409,G1_0480,M,2
G2_0175,G1_0200,G1_0206,F,2
G2_0176,G1_0090,G1_0473,M,2
G2_0177,G1_0433,G1_0175,F,2
G2_0178,G1_0237,G1_0364,M,2
G2_0180,G1_0036,G1_0404,F,2
G2_0182,G1_0140,G1_0455,F,2
G2_0183,G1_0183,G1_0398,M,2
G2_0184,G1_0034,G1_0091,F,2
G2_0185,G1_0384,G1_0295,M,2
G2_0186,G1_0011,G1_0068,M,2
G2_0187,G1_0313,G1_0176,M,2
G2_0188,G1_0010,G1_0239,M,2
G2_0189,G1_0406,G1_0430,F,2
G2_0190,G1_0248,G1_0321,F,2
G2_0191,G1_0170,G1_0373,F,2
G2_0192,G1_0313,G1_0342,M,2
G2_0193,G1_0034,G1_0130,F,2
G2_0194,G1_0034,G1_0091,F,2
G2_0195,G1_0090,G1_0473,F,2
G2_0197,G1_0152,G1_0171,M,2
G2_0198,G1_0183,G1_0132,F,2
G2_0199,G1_0407,G1_0319,F,2
G2_0200,G1_0313,G1_0176,M,2
G2_0201,G1_0011,G1_0189,M,2
G2_0202,G1_0152,G1_0417,M,2
G2_0203,G1_0034,G1_0091,F,2
G2_0204,G1_0248,G1_0321,F,2
G2_0205,G1_0140,G1_0462,M,2
G2_0206,G1_0326,G1_0300,M,2
G2_0207,G1_0170,G1_0075,F,2
G2_0209,G1_0406,G1_0023,M,2
G2_0210,G1_0267,G1_0109,M,2
G2_0211,G1_0248,G1_0321,F,2
G2_0212,G1_0034,G1_0130,M,2
G2_0213,G1_0409,G1_0480,F,2
G2_0215,G1_0285,G1_0003,M,2
G2_0216,G1_0152,G1_0417,M,2
G2_0217,G1_0200,G1_0206,M,2
G2_0218,G1_0163,G1_0242,M,2
G2_0219,G1_0090,G1_0497,M,2
G2_0220,G1_0152,G1_0171,F,2
G2_0221,G1_0205,G1_0015,F,2
G2_0222,G1_0358,G1_0021,F,2
G2_0223,G1_0103,G1_0415,F,2
G2_0225,G1_0424,G1_0441,M,2
G2_0226,G1_0205,G1_0015,M,2
G2_0227,G1_0406,G1_0023,M,2
G2_0228,G1_0467,G1_0067,F,2
G2_0229,G1_0152,G1_0417,M,2
G2_0231,G1_0521,G1_0495,M,2
G2_0232,G1_0248,G1_0321,F,2
G2_0233,G1_0326,G1_0332,F,2
G2_0234,G1_0011,G1_0068,F,2
G2_0235,G1_0407,G1_0319,F,2
G2_0237,G1_0085,G1_0162,M,2
G2_0238,G1_0034,G1_0091,F,2
G2_0239,G1_0200,G1_0206,F,2
G2_0240,G1_0205,G1_0015,F,2
G2_0241,G1_0285,G1_0003,F,2
G2_0242,G1_0178,G1_0135,M,2
G2_0243,G1_0158,G1_0456,M,2
G2_0244,G1_0085,G1_0162,F,2
G2_0245,G1_0407,G1_0319,M,2
G2_0246,G1_0285,G1_0003,M,2
G2_0247,G1_0313,G1_0342,F,2
G2_0248,G1_0034,G1_0091,M,2
G2_0249,G1_0326,G1_0332,M,2
G2_0250,G1_0036,G1_0404,F,2
G2_0252,G1_0090,G1_0497,F,2
G2_0253,G1_0248,G1_0321,F,2
G2_0254,G1_0313,G1_0176,F,2
G2_0255,G1_0285,G1_0468,F,2
G2_0256,G1_0433,G1_0078,M,2
G2_0257,G1_0287,G1_0505,F,2
G2_0258,G1_0521,G1_0495,F,2
G2_0259,G1_0140,G1_0462,F,2
G2_0260,G1_0200,G1_0206,F,2
G2_0261,G1_0152,G1_0171,F,2
G2_0262,G1_0384,G1_0295,F,2
G2_0263,G1_0406,G1_0430,F,2
G2_0264,G1_0433,G1_0078,M,2
G2_0265,G1_0406,G1_0023,F,2
G2_0266,G1_0407,G1_0319,M,2
G2_0267,G1_0424,G1_0441,M,2
G2_0268,G1_0409,G1_0179,F,2
G2_0269,G1_0406,G1_0023,F,2
G2_0270,G1_0140,G1_0462,M,2
G2_0271,G1_0407,G1_0319,F,2
G2_0272,G1_0170,G1_0373,M,2
G2_0273,G1_0358,G1_0021,F,2
G2_0274,G1_0267,G1_0080,M,2
G2_0275,G1_0200,G1_0206,M,2
G2_0276,G1_0407,G1_0319,F,2
G2_0277,G1_0170,G1_0373,M,2
G2_0278,G1_0326,G1_0300,F,2
G2_0279,G1_0406,G1_0023,F,2
G2_0281,G1_0170,G1_0075,M,2
G2_0282,G1_0085,G1_0013,F,2
G2_0283,G1_0140,G1_0455,M,2
G2_0284,G1_0287,G1_0305,M,2
G2_0285,G1_0237,G1_0364,F,2
G2_0286,G1_0287,G1_0505,M,2
G2_0287,G1_0010,G1_0239,F,2
G2_0288,G1_0409,G1_0480,F,2
G2_0289,G1_0521,G1_0495,F,2
G2_0290,G1_0521,G1_0062,F,2
G2_0291,G1_0202,G1_0385,F,2
G2_0293,G1_0202,G1_0268,M,2
G2_0294,G1_0103,G1_0198,F,2
G2_0295,G1_0406,G1_0023,F,2
G2_0296,G1_0237,G1_0309,F,2
G2_0297,G1_0433,G1_0175,F,2
G2_0298,G1_0140,G1_0455,M,2
G2_0299,G1_0467,G1_0067,F,2
G2_0300,G1_0246,G1_0222,F,2
G2_0301,G1_0158,G1_0456,M,2
G2_0302,G1_0424,G1_0441,F,2
G2_0303,G1_0287,G1_0305,M,2
G2_0304,G1_0384,G1_0027,F,2
G2_0305,G1_0384,G1_0027,F,2
G2_0306,G1_0406,G1_0430,F,2
G2_0307,G1_0085,G1_0013,F,2
G2_0308,G1_0090,G1_0497,M,2
G2_0309,G1_0406,G1_0023,F,2
G2_0310,G1_0424,G1_0441,F,2
G2_0311,G1_0178,G1_0390,M,2
G2_0312,G1_0034,G1_0130,M,2
G2_0313,G1_0521,G1_0495,M,2
G2_0314,G1_0287,G1_0505,M,2
G2_0315,G1_0267,G1_0109,F,2
G2_0316,G1_0406,G1_0430,M,2
G2_0317,G1_0248,G1_0447,F,2
G2_0318,G1_0200,G1_0519,F,2
G2_0319,G1_0170,G1_0373,F,2
G2_0320,G1_0361,G1_0387,M,2
G2_0321,G1_0326,G1_0300,M,2
G2_0322,G1_0433,G1_0078,M,2
G2_0323,G1_0085,G1_0013,M,2
G2_0324,G1_0103,G1_0198,M,2
G2_0325,G1_0152,G1_0171,F,2
G2_0326,G1_0409,G1_0480,F,2
G2_0327,G1_0158,G1_0324,M,2
G2_0328,G1_0409,G1_0179,M,2
G2_0329,G1_0326,G1_0332,F,2
G2_0330,G1_0170,G1_0373,M,2
G2_0331,G1_0163,G1_0242,M,2
G2_0332,G1_0085,G1_0162,F,2
G2_0333,G1_0407,G1_0345,M,2
G2_0334,G1_0384,G1_0295,F,2
G2_0335,G1_0248,G1_0447,F,2
G2_0336,G1_0010,G1_0239,M,2
