id,bw42_g,generation,batch
G0_1748,2563.3,0,G0
G0_1749,2866.3,0,G0
G0_1750,2343.8,0,G0
G0_1751,2627.2,0,G0
G0_1752,2305.7,0,G0
G0_1753,2462.9,0,G0
G0_1754,2988.2,0,G0
G0_1755,2940.3,0,G0
G0_1756,2269.1,0,G0
G0_1757,2708.1,0,G0
G0_1758,2979.5,0,G0
G0_1759,2651.2,0,G0
G0_1760,3082.9,0,G0
G0_1761,3022.5,0,G0
G0_1762,2921.9,0,G0
G0_1763,2767.9,0,G0
G0_1764,3250.3,0,G0
G0_1765,2657.4,0,G0
G0_1766,2843.8,0,G0
G0_1767,2712.8,0,G0
G0_1768,2371.2,0,G0
G0_1769,2652.8,0,G0
G0_1770,2849.5,0,G0
G0_1771,2928.7,0,G0
G0_1772,2861.4,0,G0
G0_1773,2407.5,0,G0
G0_1774,2905.9,0,G0
G0_1775,2527.1,0,G0
G0_1776,3000.1,0,G0
G0_1777,2789.6,0,G0
G0_1778,2502.0,0,G0
G0_1779,2765.9,0,G0
G0_1780,3060.3,0,G0
G0_1781,2874.6,0,G0
G0_1782,2531.0,0,G0
G0_1783,3000.9,0,G0
G0_1784,2882.3,0,G0
G0_1785,2729.7,0,G0
G0_1786,2758.1,0,G0
G0_1787,2436.9,0,G0
G0_1788,3078.4,0,G0
G0_1789,3132.4,0,G0
G0_1790,2556.0,0,G0
G0_1791,2643.9,0,G0
G0_1792,2956.8,0,G0
G0_1793,2647.4,0,G0
G0_1794,3081.0,0,G0
G0_1795,2953.3,0,G0
G0_1796,2616.6,0,G0
G0_1797,2916.4,0,G0
G0_1798,2949.6,0,G0
G0_1799,2601.6,0,G0
G0_1800,2679.8,0,G0
G0_1801,2564.3,0,G0
G0_1802,3156.9,0,G0
G0_1803,2870.4,0,G0
G0_1804,2683.1,0,G0
G0_1805,2900.5,0,G0
G0_1806,3088.2,0,G0
G0_1807,3063.7,0,G0
G0_1808,2749.4,0,G0
G0_1809,3082.9,0,G0
G0_1810,2859.4,0,G0
G0_1811,2659.1,0,G0
G0_1812,2993.2,0,G0
G0_1813,3020.4,0,G0
G0_1814,2650.3,0,G0
G0_1815,2366.8,0,G0
G0_1816,2742.8,0,G0
G0_1817,2741.5,0,G0
G0_1818,3314.8,0,G0
G0_1819,2772.2,0,G0
G0_1820,2475.5,0,G0
G0_1821,2808.4,0,G0
G0_1822,2589.3,0,G0
G0_1823,2887.3,0,G0
G0_1824,2578.2,0,G0
G0_1825,2677.5,0,G0
G0_1826,2502.0,0,G0
G0_1827,2164.9,0,G0
G0_1828,2515.2,0,G0
G0_1829,2655.3,0,G0
G0_1830,3058.8,0,G0
G0_1831,2545.1,0,G0
G0_1832,2633.4,0,G0
G0_1833,2597.0,0,G0
G0_1834,2884.8,0,G0
G0_1835,3382.4,0,G0
G0_1836,2475.9,0,G0
G0_1837,2669.5,0,G0
G0_1838,2519.1,0,G0
G0_1839,2570.2,0,G0
G0_1840,2886.1,0,G0
G0_1841,2868.7,0,G0
G0_1842,2855.5,0,G0
G0_1843,2361.5,0,G0
G0_1844,2905.7,0,G0
G0_1845,2309.9,0,G0
G0_1846,3003.9,0,G0
G0_1847,2287.4,0,G0
G0_1848,2535.5,0,G0
G0_1849,2280.1,0,G0
G0_1850,2502.1,0,G0
G0_1851,2804.6,0,G0
G0_1852,2604.0,0,G0
G0_1853,2938.3,0,G0
G0_1854,3000.2,0,G0
G0_1855,2831.0,0,G0
G0_1856,2634.5,0,G0
G0_1857,2742.7,0,G0
G0_1858,2105.3,0,G0
G0_1859,2933.0,0,G0
G0_1860,2824.0,0,G0
G0_1861,2673.9,0,G0
G0_1862,2749.4,0,G0
G0_1863,3033.7,0,G0
G0_1864,2904.7,0,G0
G0_1865,2893.9,0,G0
G0_1866,2879.0,0,G0
G0_1867,2631.8,0,G0
G0_1868,3059.1,0,G0
G0_1869,2814.0,0,G0
G0_1870,2484.1,0,G0
G0_1871,2850.9,0,G0
G0_1872,2990.0,0,G0
G0_1873,3093.5,0,G0
G0_1874,2877.0,0,G0
G0_1875,2784.2,0,G0
G0_1876,2656.5,0,G0
G0_1877,2955.0,0,G0
G0_1878,3023.3,0,G0
G0_1879,3153.8,0,G0
G0_1880,2744.8,0,G0
G0_1881,2806.0,0,G0
G0_1882,2779.0,0,G0
G0_1883,2842.8,0,G0
G0_1884,2554.0,0,G0
G0_1885,2284.1,0,G0
G0_1886,2691.7,0,G0
G0_1887,2227.2,0,G0
G0_1888,3352.8,0,G0
G0_1889,2943.8,0,G0
G0_1890,2829.8,0,G0
G0_1891,2636.8,0,G0
G0_1892,2711.4,0,G0
G0_1893,2618.8,0,G0
G0_1894,3073.2,0,G0
G0_1895,2766.3,0,G0
G0_1896,3128.5,0,G0
G0_1897,3236.1,0,G0
G0_1898,3022.8,0,G0
G0_1899,3017.2,0,G0
G0_1900,2632.6,0,G0
G0_1901,2234.9,0,G0
G0_1902,3220.0,0,G0
G0_1903,2821.0,0,G0
G0_1904,3244.1,0,G0
G0_1905,2978.2,0,G0
G0_1906,3147.2,0,G0
G0_1907,2977.7,0,G0
G0_1908,3272.3,0,G0
G0_1909,3268.1,0,G0
G0_1910,3132.0,0,G0
G0_1911,2442.9,0,G0
G0_1912,2838.0,0,G0
G0_1913,3136.6,0,G0
G0_1914,2542.1,0,G0
G0_1915,2883.5,0,G0
G0_1916,2895.4,0,G0
G0_1917,3223.0,0,G0
G0_1918,3147.7,0,G0
G0_1919,2839.1,0,G0
G0_1920,2871.0,0,G0
G0_1921,3105.5,0,G0
G0_1922,2582.6,0,G0
G0_1923,2653.0,0,G0
G0_1924,3160.5,0,G0
G0_1925,2589.4,0,G0
G0_1926,2944.8,0,G0
G0_1927,2527.2,0,G0
G0_1928,2633.7,0,G0
G0_1929,3205.4,0,G0
G0_1930,2486.1,0,G0
G0_1931,2665.8,0,G0
G0_1932,2865.8,0,G0
G0_1933,2413.3,0,G0
G0_1934,2461.2,0,G0
G0_1935,2854.7,0,G0
G0_1936,3135.1,0,G0
G0_1937,2806.9,0,G0
G0_1938,2869.5,0,G0
G0_1939,2584.4,0,G0
G0_1940,2941.2,0,G0
G0_1941,2600.4,0,G0
G0_1942,2960.8,0,G0
G0_1943,2874.2,0,G0
G0_1944,2711.6,0,G0
G0_1945,2120.7,0,G0
G0_1946,2697.3,0,G0
G0_1947,2720.9,0,G0
G0_1948,2537.0,0,G0
G0_1949,2856.3,0,G0
G0_1950,3345.5,0,G0
G0_1951,3030.9,0,G0
G0_1952,2810.4,0,G0
G0_1953,2750.2,0,G0
G0_1954,2577.3,0,G0
G0_1955,2663.7,0,G0
G0_1956,2779.8,0,G0
G0_1957,2422.5,0,G0
G0_1958,3120.4,0,G0
G0_1959,2646.2,0,G0
G0_1960,2847.1,0,G0
G0_1961,2896.3,0,G0
G0_1962,2774.3,0,G0
G0_1963,2913.4,0,G0
G0_1964,3120.9,0,G0
G0_1965,3018.8,0,G0
G0_1966,2909.2,0,G0
G0_1967,2977.8,0,G0
G0_1968,2785.0,0,G0
G0_1969,2706.6,0,G0
G0_1970,2436.0,0,G0
G0_1971,2350.7,0,G0
G0_1972,2659.9,0,G0
G0_1973,3000.7,0,G0
G0_1974,2796.6,0,G0
G0_1975,2866.6,0,G0
G0_1976,2505.5,0,G0
G0_1977,2646.8,0,G0
G0_1978,3045.9,0,G0
G0_1979,2911.1,0,G0
G0_1980,3167.1,0,G0
G0_1981,2716.7,0,G0
G0_1982,2897.1,0,G0
G0_1983,2559.4,0,G0
G0_1984,2806.9,0,G0
G0_1985,2818.3,0,G0
G0_1986,2484.0,0,G0
G0_1987,2691.1,0,G0
G0_1988,2930.1,0,G0
G0_1989,2909.3,0,G0
G0_1990,2293.2,0,G0
G0_1991,3132.8,0,G0
G0_1992,2926.9,0,G0
G0_1993,2650.4,0,G0
G0_1994,2978.9,0,G0
G0_1995,3191.3,0,G0
G0_1996,3323.2,0,G0
G0_1997,2731.3,0,G0
G0_1998,2865.8,0,G0
G0_1999,2773.5,0,G0
G0_2000,3215.2,0,G0
G1_0001,2923.225,1,G1
G1_0002,2585.222,1,G1
G1_0003,3036.377,1,G1
G1_0004,2906.929,1,G1
G1_0005,3351.572,1,G1
G1_0006,3114.078,1,G1
G1_0007,2550.32,1,G1
G1_0008,3288.947,1,G1
G1_0009,2992.863,1,G1
G1_0010,2757.325,1,G1
G1_0011,2897.625,1,G1
G1_0012,3079.659,1,G1
G1_0013,3107.778,1,G1
G1_0014,2821.861,1,G1
G1_0015,2867.617,1,G1
G1_0016,2751.989,1,G1
G1_0017,2620.277,1,G1
G1_0018,3242.89,1,G1
G1_0019,3245.554,1,G1
G1_0020,2947.301,1,G1
G1_0021,3006.113,1,G1
G1_0022,3150.108,1,G1
G1_0023,3328.127,1,G1
G1_0024,2505.499,1,G1
G1_0025,2686.381,1,G1
G1_0026,2993.44,1,G1
G1_0027,3054.945,1,G1
G1_0029,3222.763,1,G1
G1_0030,2475.826,1,G1
G1_0031,2678.977,1,G1
G1_0032,2801.393,1,G1
G1_0033,3117.721,1,G1
G1_0034,2901.215,1,G1
G1_0035,3191.569,1,G1
G1_0036,3031.935,1,G1
G1_0037,2932.937,1,G1
G1_0038,3068.284,1,G1
G1_0041,2482.98,1,G1
G1_0042,3117.716,1,G1
G1_0043,2857.926,1,G1
G1_0044,2801.546,1,G1
G1_0045,2990.791,1,G1
G1_0046,2586.141,1,G1
G1_0047,2854.681,1,G1
G1_0048,3056.935,1,G1
G1_0049,2613.06,1,G1
G1_0050,2898.451,1,G1
G1_0051,2981.238,1,G1
G1_0052,2370.957,1,G1
G1_0053,3212.574,1,G1
G1_0054,2990.367,1,G1
G1_0055,2926.6,1,G1
G1_0056,2701.32,1,G1
G1_0057,2495.689,1,G1
G1_0059,3224.358,1,G1
G1_0060,2970.151,1,G1
G1_0061,3153.59,1,G1
G1_0062,3371.423,1,G1
G1_0063,2997.878,1,G1
G1_0065,2940.75,1,G1
G1_0066,3187.07,1,G1
G1_0067,3073.186,1,G1
G1_0068,2529.776,1,G1
G1_0069,2648.787,1,G1
G1_0070,3167.147,1,G1
G1_0071,2758.853,1,G1
G1_0072,2943.618,1,G1
G1_0073,2724.284,1,G1
G1_0074,3166.324,1,G1
G1_0075,2837.246,1,G1
G1_0076,2787.148,1,G1
G1_0077,2726.587,1,G1
G1_0078,3100.095,1,G1
G1_0080,2860.898,1,G1
G1_0081,2923.798,1,G1
G1_0082,2991.062,1,G1
G1_0083,2474.923,1,G1
G1_0084,2646.0,1,G1
G1_0085,3107.688,1,G1
G1_0086,2467.023,1,G1
G1_0087,3073.788,1,G1
G1_0088,2783.591,1,G1
G1_0089,2881.647,1,G1
G1_0090,3010.405,1,G1
G1_0091,3077.892,1,G1
G1_0092,2669.255,1,G1
G1_0093,2678.025,1,G1
G1_0094,2988.968,1,G1
G1_0095,2741.786,1,G1
G1_0096,2919.327,1,G1
G1_0098,2736.6,1,G1
G1_0099,2972.982,1,G1
G1_0100,2668.164,1,G1
G1_0101,2804.077,1,G1
G1_0102,2684.825,1,G1
G1_0103,2802.128,1,G1
G1_0104,2843.879,1,G1
G1_0105,2769.738,1,G1
G1_0106,2784.749,1,G1
G1_0107,2823.369,1,G1
G1_0108,2695.306,1,G1
G1_0109,3151.754,1,G1
G1_0110,2875.515,1,G1
G1_0111,2731.602,1,G1
G1_0112,3053.341,1,G1
G1_0113,2615.471,1,G1
G1_0114,2824.205,1,G1
G1_0115,2878.488,1,G1
G1_0116,3213.645,1,G1
G1_0117,2734.225,1,G1
G1_0118,2543.684,1,G1
G1_0119,3046.135,1,G1
G1_0120,3103.295,1,G1
G1_0121,3342.988,1,G1
G1_0122,2896.19,1,G1
G1_0123,2700.44,1,G1
G1_0124,2879.428,1,G1
G1_0125,2821.162,1,G1
G1_0127,3096.669,1,G1
G1_0128,2929.196,1,G1
G1_0129,2604.621,1,G1
G1_0130,2863.479,1,G1
G1_0131,2898.344,1,G1
G1_0132,2586.695,1,G1
G1_0133,3031.939,1,G1
G1_0134,2940.043,1,G1
G1_0135,3054.003,1,G1
G1_0136,3207.25,1,G1
G1_0137,2740.233,1,G1
G1_0138,3006.486,1,G1
G1_0139,3291.774,1,G1
G1_0140,2921.959,1,G1
G1_0141,2703.831,1,G1
G1_0142,2648.499,1,G1
G1_0143,2843.393,1,G1
G1_0144,2621.617,1,G1
G1_0145,2799.114,1,G1
G1_0146,2903.691,1,G1
G1_0147,2830.425,1,G1
G1_0148,2644.346,1,G1
G1_0149,2827.545,1,G1
G1_0150,2739.839,1,G1
G1_0151,3059.905,1,G1
G1_0152,3028.524,1,G1
G1_0153,2817.009,1,G1
G1_0154,2764.67,1,G1
G1_0155,2690.607,1,G1
G1_0156,3165.829,1,G1
G1_0157,3151.204,1,G1
G1_0158,2862.989,1,G1
G1_0159,3427.959,1,G1
G1_0160,2992.063,1,G1
G1_0161,3187.267,1,G1
G1_0162,2886.342,1,G1
G1_0163,3204.185,1,G1
G1_0165,2828.092,1,G1
G1_0166,2833.394,1,G1
G1_0167,3181.303,1,G1
G1_0168,2631.549,1,G1
G1_0169,2596.857,1,G1
G1_0170,3211.323,1,G1
G1_0171,3129.436,1,G1
G1_0172,2885.5,1,G1
G1_0173,3086.319,1,G1
G1_0174,2743.841,1,G1
G1_0175,2918.791,1,G1
G1_0176,3235.845,1,G1
G1_0177,2896.964,1,G1
G1_0178,3506.92,1,G1
G1_0179,2960.101,1,G1
G1_0180,2797.498,1,G1
G1_0181,2950.757,1,G1
G1_0182,2845.165,1,G1
G1_0183,3082.65,1,G1
G1_0184,2802.681,1,G1
G1_0185,3039.81,1,G1
G1_0186,2539.091,1,G1
G1_0187,2866.99,1,G1
G1_0188,3076.533,1,G1
G1_0189,3276.028,1,G1
G1_0190,3356.258,1,G1
G1_0191,2704.447,1,G1
G1_0192,3039.642,1,G1
G1_0193,3133.066,1,G1
G1_0194,3154.186,1,G1
G1_0196,2919.669,1,G1
G1_0197,2426.635,1,G1
G1_0198,3018.71,1,G1
G1_0200,2753.436,1,G1
G1_0201,2851.122,1,G1
G1_0202,2900.758,1,G1
G1_0203,3120.311,1,G1
G1_0204,2433.65,1,G1
G1_0205,2853.908,1,G1
G1_0206,3101.619,1,G1
G1_0207,2664.491,1,G1
G1_0208,2971.746,1,G1
G1_0209,2805.538,1,G1
G1_0210,2751.501,1,G1
G1_0211,3199.996,1,G1
G1_0212,2916.328,1,G1
G1_0213,3112.839,1,G1
G1_0214,3111.912,1,G1
G1_0215,2135.542,1,G1
G1_0216,2654.581,1,G1
G1_0217,2779.887,1,G1
G1_0218,3249.574,1,G1
G1_0219,2830.178,1,G1
G1_0220,2667.747,1,G1
G1_0221,3212.268,1,G1
G1_0222,3014.073,1,G1
G1_0223,2730.795,1,G1
G1_0224,2755.563,1,G1
G1_0226,2771.874,1,G1
G1_0227,2889.271,1,G1
G1_0228,2669.628,1,G1
G1_0229,2885.133,1,G1
G1_0230,2623.994,1,G1
G1_0231,3059.559,1,G1
G1_0232,2819.301,1,G1
G1_0233,3029.263,1,G1
G1_0234,2812.858,1,G1
G1_0235,2848.893,1,G1
G1_0236,2922.61,1,G1
G1_0237,3008.936,1,G1
G1_0238,2508.771,1,G1
G1_0239,2563.08,1,G1
G1_0241,2870.703,1,G1
G1_0242,3563.995,1,G1
G1_0243,2552.358,1,G1
G1_0244,2673.727,1,G1
G1_0245,2529.421,1,G1
G1_0246,3407.023,1,G1
G1_0247,2904.532,1,G1
G1_0248,3460.426,1,G1
G1_0249,3350.595,1,G1
G1_0250,2930.882,1,G1
G1_0251,2740.339,1,G1
G1_0252,2771.655,1,G1
G1_0253,2971.011,1,G1
G1_0254,2530.413,1,G1
G1_0255,3142.197,1,G1
G1_0256,2865.004,1,G1
G1_0257,2759.271,1,G1
G1_0258,2899.014,1,G1
G1_0259,2868.926,1,G1
G1_0261,2524.631,1,G1
G1_0262,2901.1,1,G1
G1_0263,3163.317,1,G1
G1_0264,3049.162,1,G1
G1_0265,2980.721,1,G1
G1_0266,2389.824,1,G1
G1_0267,2926.256,1,G1
G1_0268,3128.017,1,G1
G1_0269,2756.799,1,G1
G1_0270,2711.644,1,G1
G1_0271,3003.707,1,G1
G1_0272,2726.525,1,G1
G1_0273,3034.123,1,G1
G1_0274,2914.782,1,G1
G1_0275,2728.434,1,G1
G1_0276,2893.545,1,G1
G1_0277,2979.769,1,G1
G1_0279,2950.039,1,G1
G1_0280,2957.318,1,G1
G1_0281,2794.35,1,G1
G1_0282,2651.028,1,G1
G1_0283,3142.722,1,G1
G1_0284,2589.812,1,G1
G1_0285,2901.607,1,G1
G1_0286,2944.222,1,G1
G1_0287,3407.543,1,G1
G1_0288,2990.452,1,G1
G1_0289,2888.878,1,G1
G1_0290,3422.597,1,G1
G1_0291,2920.187,1,G1
G1_0292,2837.155,1,G1
G1_0294,2931.647,1,G1
G1_0295,3013.543,1,G1
G1_0296,3070.929,1,G1
G1_0297,3057.593,1,G1
G1_0298,2764.61,1,G1
G1_0299,2694.381,1,G1
G1_0300,3220.404,1,G1
G1_0301,2753.857,1,G1
G1_0302,2932.605,1,G1
G1_0303,2277.72,1,G1
G1_0304,2209.439,1,G1
G1_0305,3326.965,1,G1
G1_0306,2975.459,1,G1
G1_0307,2675.159,1,G1
G1_0308,2812.186,1,G1
G1_0309,2976.47,1,G1
G1_0310,2300.267,1,G1
G1_0311,2510.773,1,G1
G1_0312,2785.19,1,G1
G1_0313,3228.998,1,G1
G1_0314,2883.379,1,G1
G1_0315,3288.212,1,G1
G1_0316,3049.679,1,G1
G1_0317,2796.174,1,G1
G1_0318,2731.866,1,G1
G1_0319,2937.71,1,G1
G1_0321,3334.506,1,G1
G1_0322,2708.18,1,G1
G1_0323,2628.408,1,G1
G1_0324,2895.698,1,G1
G1_0325,3357.085,1,G1
G1_0326,3183.046,1,G1
G1_0327,2915.066,1,G1
G1_0328,2613.477,1,G1
G1_0329,2991.155,1,G1
G1_0330,2976.842,1,G1
G1_0331,2805.475,1,G1
G1_0332,3649.644,1,G1
G1_0333,3100.388,1,G1
G1_0334,3039.155,1,G1
G1_0335,3000.881,1,G1
G1_0336,2677.147,1,G1
G1_0337,2577.812,1,G1
G1_0338,3236.571,1,G1
G1_0339,2879.935,1,G1
G1_0340,3254.661,1,G1
G1_0341,2636.271,1,G1
G1_0342,3134.465,1,G1
G1_0343,2657.411,1,G1
G1_0344,2893.225,1,G1
G1_0345,3412.096,1,G1
G1_0346,2871.435,1,G1
G1_0347,2474.67,1,G1
G1_0348,2928.607,1,G1
G1_0349,2706.235,1,G1
G1_0350,3159.105,1,G1
G1_0351,3101.2,1,G1
G1_0352,2985.612,1,G1
G1_0353,2934.172,1,G1
G1_0354,3240.116,1,G1
G1_0355,3104.582,1,G1
G1_0356,2322.503,1,G1
G1_0357,2728.059,1,G1
G1_0358,3026.941,1,G1
G1_0359,2993.798,1,G1
G1_0360,3324.636,1,G1
G1_0361,2901.4,1,G1
G1_0362,2709.446,1,G1
G1_0363,2924.652,1,G1
G1_0364,2936.973,1,G1
G1_0365,2935.686,1,G1
G1_0366,3048.648,1,G1
G1_0367,2851.796,1,G1
G1_0368,3317.665,1,G1
G1_0369,2951.961,1,G1
G1_0370,2859.529,1,G1
G1_0371,2971.474,1,G1
G1_0372,2792.238,1,G1
G1_0373,3157.991,1,G1
G1_0374,2766.174,1,G1
G1_0375,2830.906,1,G1
G1_0376,2870.884,1,G1
G1_0377,3332.062,1,G1
G1_0378,2536.738,1,G1
G1_0379,2520.967,1,G1
G1_0380,2844.671,1,G1
G1_0382,3032.347,1,G1
G1_0383,3244.79,1,G1
G1_0384,2844.877,1,G1
G1_0385,2986.402,1,G1
G1_0386,3148.612,1,G1
G1_0387,3366.105,1,G1
G1_0388,2969.155,1,G1
G1_0389,2823.855,1,G1
G1_0390,3354.951,1,G1
G1_0391,2560.319,1,G1
G1_0392,2666.857,1,G1
G1_0393,2712.819,1,G1
G1_0394,2804.054,1,G1
G1_0395,3337.866,1,G1
G1_0397,2751.503,1,G1
G1_0398,2993.87,1,G1
G1_0399,3044.838,1,G1
G1_0400,2767.049,1,G1
G1_0401,3164.792,1,G1
G1_0402,2746.167,1,G1
G1_0403,2945.795,1,G1
G1_0404,3047.18,1,G1
G1_0405,2923.835,1,G1
G1_0406,3311.769,1,G1
G1_0407,2863.339,1,G1
G1_0408,2870.197,1,G1
G1_0409,3160.653,1,G1
G1_0410,3310.75,1,G1
G1_0411,3064.221,1,G1
G1_0412,2795.741,1,G1
G1_0413,2546.301,1,G1
G1_0414,2609.79,1,G1
G1_0415,3201.475,1,G1
G1_0416,3025.748,1,G1
G1_0417,3383.992,1,G1
G1_0418,2841.288,1,G1
G1_0419,2886.776,1,G1
G1_0420,2633.826,1,G1
G1_0421,2764.913,1,G1
G1_0422,2949.133,1,G1
G1_0423,3177.743,1,G1
G1_0424,3028.233,1,G1
G1_0425,2726.822,1,G1
G1_0426,2725.24,1,G1
G1_0427,3065.201,1,G1
G1_0429,2960.637,1,G1
G1_0430,3151.934,1,G1
G1_0431,2685.91,1,G1
G1_0432,2792.11,1,G1
G1_0433,3373.768,1,G1
G1_0434,2763.137,1,G1
G1_0435,2980.619,1,G1
G1_0436,2728.554,1,G1
G1_0437,3135.157,1,G1
G1_0438,3137.524,1,G1
G1_0439,2442.268,1,G1
G1_0440,3347.265,1,G1
G1_0441,2879.747,1,G1
G1_0442,2607.643,1,G1
G1_0443,3020.835,1,G1
G1_0445,2852.692,1,G1
G1_0447,2735.364,1,G1
G1_0448,2604.669,1,G1
G1_0449,2907.633,1,G1
G1_0451,2853.32,1,G1
G1_0452,3260.992,1,G1
G1_0453,2871.485,1,G1
G1_0454,2736.11,1,G1
G1_0455,3032.226,1,G1
G1_0456,3003.985,1,G1
G1_0458,3161.736,1,G1
G1_0459,3245.41,1,G1
G1_0460,2971.073,1,G1
G1_0461,2596.99,1,G1
G1_0462,3173.907,1,G1
G1_0463,3068.565,1,G1
G1_0464,2861.353,1,G1
G1_0465,3003.278,1,G1
G1_0467,2738.232,1,G1
G1_0468,3385.216,1,G1
G1_0469,2793.188,1,G1
G1_0472,2815.547,1,G1
G1_0473,2918.823,1,G1
G1_0474,2745.205,1,G1
G1_0475,2889.698,1,G1
G1_0476,2619.275,1,G1
G1_0477,2832.529,1,G1
G1_0478,2823.45,1,G1
G1_0479,2865.531,1,G1
G1_0480,2957.912,1,G1
G1_0481,3062.544,1,G1
G1_0482,2911.169,1,G1
G1_0483,3174.064,1,G1
G1_0484,2363.958,1,G1
G1_0485,2713.65,1,G1
G1_0487,2652.765,1,G1
G1_0488,2949.053,1,G1
G1_0489,2661.264,1,G1
G1_0490,2896.046,1,G1
G1_0492,2697.072,1,G1
G1_0493,2506.01,1,G1
G1_0494,2692.5,1,G1
G1_0495,3096.198,1,G1
G1_0496,2639.04,1,G1
G1_0497,2946.42,1,G1
G1_0498,3211.875,1,G1
G1_0499,3074.534,1,G1
G1_0500,3023.541,1,G1
G1_0501,2852.018,1,G1
G1_0502,2962.685,1,G1
G1_0503,3095.641,1,G1
G1_0504,2684.266,1,G1
G1_0505,3509.669,1,G1
G1_0506,2525.915,1,G1
G1_0507,3063.247,1,G1
G1_0509,3064.791,1,G1
G1_0510,3173.178,1,G1
G1_0511,2732.446,1,G1
G1_0512,2613.466,1,G1
G1_0513,2646.742,1,G1
G1_0514,3062.133,1,G1
G1_0515,2809.03,1,G1
G1_0516,2898.247,1,G1
G1_0517,2801.805,1,G1
G1_0518,2896.702,1,G1
G1_0519,2730.808,1,G1
G1_0520,2703.942,1,G1
G1_0521,3044.848,1,G1
G1_0522,2589.473,1,G1
G1_0523,3168.507,1,G1
G1_0524,2802.596,1,G1
G1_0525,2984.911,1,G1
G1_0526,2467.855,1,G1
G1_0527,3055.969,1,G1
G1_0528,3070.944,1,G1
G1_0529,3306.521,1,G1
G1_0530,2994.686,1,G1
G2_0001,3346.156,2,G2
G2_0002,2997.253,2,G2
G2_0003,3253.184,2,G2
G2_0004,3208.716,2,G2
G2_0005,3203.594,2,G2
G2_0007,3098.835,2,G2
G2_0008,2645.613,2,G2
G2_0009,2977.273,2,G2
G2_0010,3274.225,2,G2
G2_0011,3166.253,2,G2
G2_0012,3051.119,2,G2
G2_0013,2392.385,2,G2
G2_0014,2987.931,2,G2
G2_0015,3058.388,2,G2
G2_0016,3208.458,2,G2
G2_0017,3182.943,2,G2
G2_0018,3434.887,2,G2
G2_0019,2727.314,2,G2
G2_0020,2975.841,2,G2
G2_0021,2887.907,2,G2
G2_0022,2878.145,2,G2
G2_0023,2837.74,2,G2
G2_0024,2890.753,2,G2
G2_0025,2634.243,2,G2
G2_0026,3249.683,2,G2
G2_0027,2784.778,2,G2
G2_0028,3093.772,2,G2
G2_0029,2892.773,2,G2
G2_0030,2966.151,2,G2
G2_0032,2861.97,2,G2
G2_0033,2652.814,2,G2
G2_0034,3428.838,2,G2
G2_0035,3397.347,2,G2
G2_0036,3072.746,2,G2
G2_0037,3183.8,2,G2
G2_0038,2931.606,2,G2
G2_0039,2664.314,2,G2
G2_0040,2939.687,2,G2
G2_0041,3145.835,2,G2
G2_0042,2754.636,2,G2
G2_0043,2390.8,2,G2
G2_0044,2790.917,2,G2
G2_0045,2787.633,2,G2
G2_0046,3023.471,2,G2
G2_0047,3031.767,2,G2
G2_0048,3092.397,2,G2
G2_0049,2869.95,2,G2
G2_0050,3276.578,2,G2
G2_0052,3270.038,2,G2
G2_0053,3197.502,2,G2
G2_0054,3306.58,2,G2
G2_0055,3154.039,2,G2
G2_0056,2908.549,2,G2
G2_0057,2975.732,2,G2
G2_0058,2942.751,2,G2
G2_0059,2873.151,2,G2
G2_0060,2926.109,2,G2
G2_0061,2794.294,2,G2
G2_0062,3183.287,2,G2
G2_0063,3436.193,2,G2
G2_0064,3028.502,2,G2
G2_0065,2955.89,2,G2
G2_0066,2951.857,2,G2
G2_0068,3303.769,2,G2
G2_0070,3014.407,2,G2
G2_0071,2975.466,2,G2
G2_0072,3641.336,2,G2
G2_0073,3101.283,2,G2
G2_0074,3107.692,2,G2
G2_0076,3164.073,2,G2
G2_0077,2966.889,2,G2
G2_0078,2865.595,2,G2
G2_0079,3230.31,2,G2
G2_0080,2743.275,2,G2
G2_0081,3039.748,2,G2
G2_0083,3172.051,2,G2
G2_0084,3292.484,2,G2
G2_0085,3079.441,2,G2
G2_0086,3226.758,2,G2
G2_0087,3241.444,2,G2
G2_0088,2975.791,2,G2
G2_0089,3258.782,2,G2
G2_0090,2949.68,2,G2
G2_0092,2919.9,2,G2
G2_0093,2946.762,2,G2
G2_0094,3455.883,2,G2
G2_0095,3296.379,2,G2
G2_0096,3252.506,2,G2
G2_0097,3239.968,2,G2
G2_0099,2936.032,2,G2
G2_0100,2987.529,2,G2
G2_0101,2985.532,2,G2
G2_0102,3258.484,2,G2
G2_0103,3473.448,2,G2
G2_0104,3523.831,2,G2
G2_0105,2648.781,2,G2
G2_0106,2726.675,2,G2
G2_0107,3100.23,2,G2
G2_0108,2755.48,2,G2
G2_0109,3040.947,2,G2
G2_0110,3530.631,2,G2
G2_0111,2998.9,2,G2
G2_0112,3149.761,2,G2
G2_0113,3067.535,2,G2
G2_0114,3303.416,2,G2
G2_0115,3154.041,2,G2
G2_0116,3047.456,2,G2
G2_0117,2850.263,2,G2
G2_0118,3432.086,2,G2
G2_0119,3149.008,2,G2
G2_0120,2775.572,2,G2
G2_0121,2744.74,2,G2
G2_0122,3128.743,2,G2
G2_0123,3016.705,2,G2
G2_0124,3081.15,2,G2
G2_0125,3466.66,2,G2
G2_0126,3239.73,2,G2
G2_0128,3320.583,2,G2
G2_0129,2873.885,2,G2
G2_0130,2900.699,2,G2
G2_0131,2908.511,2,G2
