id,tbv,true_sire,true_dam,inject_status
G0_1803,236.146,,,clean
G0_1804,80.646,,,clean
G0_1805,72.388,,,clean
G0_1806,40.669,,,clean
G0_1807,35.609,,,clean
G0_1808,124.89,,,clean
G0_1809,166.685,,,clean
G0_1810,-93.692,,,clean
G0_1811,86.078,,,clean
G0_1812,-196.141,,,clean
G0_1813,53.042,,,clean
G0_1814,-142.663,,,clean
G0_1815,-342.483,,,clean
G0_1816,-40.032,,,clean
G0_1817,-258.732,,,clean
G0_1818,125.007,,,clean
G0_1819,174.206,,,clean
G0_1820,-283.961,,,clean
G0_1821,102.915,,,clean
G0_1822,-20.865,,,clean
G0_1823,175.608,,,clean
G0_1824,-95.764,,,clean
G0_1825,11.275,,,clean
G0_1826,-37.556,,,clean
G0_1827,176.896,,,clean
G0_1828,-119.473,,,clean
G0_1829,-237.259,,,clean
G0_1830,-115.542,,,clean
G0_1831,-24.648,,,clean
G0_1832,15.426,,,clean
G0_1833,11.958,,,clean
G0_1834,137.781,,,clean
G0_1835,37.663,,,clean
G0_1836,-13.447,,,clean
G0_1837,153.254,,,clean
G0_1838,-125.436,,,clean
G0_1839,-72.616,,,clean
G0_1840,151.877,,,clean
G0_1841,-43.057,,,clean
G0_1842,-15.504,,,clean
G0_1843,-135.565,,,clean
G0_1844,-130.336,,,clean
G0_1845,-38.521,,,clean
G0_1846,71.456,,,clean
G0_1847,-127.666,,,clean
G0_1848,-133.888,,,clean
G0_1849,-98.556,,,clean
G0_1850,136.715,,,clean
G0_1851,97.716,,,clean
G0_1852,-131.002,,,clean
G0_1853,192.932,,,clean
G0_1854,354.82,,,clean
G0_1855,-112.544,,,clean
G0_1856,7.928,,,clean
G0_1857,-145.898,,,clean
G0_1858,-201.476,,,clean
G0_1859,162.875,,,clean
G0_1860,96.699,,,clean
G0_1861,196.364,,,clean
G0_1862,365.578,,,clean
G0_1863,45.524,,,clean
G0_1864,-71.197,,,clean
G0_1865,136.223,,,clean
G0_1866,-34.357,,,clean
G0_1867,160.25,,,clean
G0_1868,239.295,,,clean
G0_1869,153.728,,,clean
G0_1870,-163.17,,,clean
G0_1871,211.222,,,clean
G0_1872,11.982,,,clean
G0_1873,64.968,,,clean
G0_1874,4.198,,,clean
G0_1875,39.141,,,clean
G0_1876,-28.435,,,clean
G0_1877,261.657,,,clean
G0_1878,183.36,,,clean
G0_1879,123.095,,,clean
G0_1880,-14.533,,,clean
G0_1881,71.982,,,clean
G0_1882,-29.443,,,clean
G0_1883,90.75,,,clean
G0_1884,-154.081,,,clean
G0_1885,-145.587,,,clean
G0_1886,84.141,,,clean
G0_1887,-220.387,,,clean
G0_1888,151.288,,,clean
G0_1889,-128.866,,,clean
G0_1890,34.255,,,clean
G0_1891,-84.268,,,clean
G0_1892,73.037,,,clean
G0_1893,-74.672,,,clean
G0_1894,245.81,,,clean
G0_1895,21.254,,,clean
G0_1896,-8.627,,,clean
G0_1897,50.598,,,clean
G0_1898,180.735,,,clean
G0_1899,268.737,,,clean
G0_1900,-87.625,,,clean
G0_1901,-314.634,,,clean
G0_1902,188.856,,,clean
G0_1903,49.735,,,clean
G0_1904,21.371,,,clean
G0_1905,61.102,,,clean
G0_1906,-60.016,,,clean
G0_1907,-24.226,,,clean
G0_1908,101.43,,,clean
G0_1909,157.632,,,clean
G0_1910,-100.465,,,clean
G0_1911,5.13,,,clean
G0_1912,-112.937,,,clean
G0_1913,5.316,,,clean
G0_1914,-70.153,,,clean
G0_1915,-220.664,,,clean
G0_1916,193.512,,,clean
G0_1917,323.762,,,clean
G0_1918,-28.245,,,clean
G0_1919,-49.395,,,clean
G0_1920,-82.79,,,clean
G0_1921,111.743,,,clean
G0_1922,-0.994,,,clean
G0_1923,130.463,,,clean
G0_1924,157.9,,,clean
G0_1925,-196.062,,,clean
G0_1926,111.25,,,clean
G0_1927,-262.491,,,clean
G0_1928,-132.548,,,clean
G0_1929,32.043,,,clean
G0_1930,-76.561,,,clean
G0_1931,-12.931,,,clean
G0_1932,-148.25,,,clean
G0_1933,-233.977,,,clean
G0_1934,-331.171,,,clean
G0_1935,262.284,,,clean
G0_1936,75.756,,,clean
G0_1937,-67.488,,,clean
G0_1938,-62.371,,,clean
G0_1939,-64.912,,,clean
G0_1940,-60.09,,,clean
G0_1941,12.85,,,clean
G0_1942,-84.073,,,clean
G0_1943,-70.88,,,clean
G0_1944,-49.346,,,clean
G0_1945,-265.696,,,clean
G0_1946,-228.364,,,clean
G0_1947,-15.3,,,clean
G0_1948,-317.593,,,clean
G0_1949,9.485,,,clean
G0_1950,337.526,,,clean
G0_1951,52.219,,,clean
G0_1952,-342.482,,,clean
G0_1953,-116.401,,,clean
G0_1954,-253.82,,,clean
G0_1955,-31.579,,,clean
G0_1956,-47.419,,,clean
G0_1957,-413.444,,,clean
G0_1958,-255.946,,,clean
G0_1959,-158.582,,,clean
G0_1960,-246.538,,,clean
G0_1961,8.587,,,clean
G0_1962,5.793,,,clean
G0_1963,102.78,,,clean
G0_1964,-80.592,,,clean
G0_1965,-98.915,,,clean
G0_1966,251.587,,,clean
G0_1967,225.169,,,clean
G0_1968,-83.013,,,clean
G0_1969,-88.995,,,clean
G0_1970,-214.439,,,clean
G0_1971,17.873,,,clean
G0_1972,-17.38,,,clean
G0_1973,36.922,,,clean
G0_1974,86.611,,,clean
G0_1975,93.499,,,clean
G0_1976,-300.585,,,clean
G0_1977,67.168,,,clean
G0_1978,122.145,,,clean
G0_1979,51.013,,,clean
G0_1980,-1.208,,,clean
G0_1981,141.979,,,clean
G0_1982,43.562,,,clean
G0_1983,10.154,,,clean
G0_1984,-13.65,,,clean
G0_1985,141.249,,,clean
G0_1986,-115.916,,,clean
G0_1987,15.623,,,clean
G0_1988,133.821,,,clean
G0_1989,251.908,,,clean
G0_1990,-174.759,,,clean
G0_1991,231.52,,,clean
G0_1992,-1.825,,,clean
G0_1993,105.996,,,clean
G0_1994,127.786,,,clean
G0_1995,322.599,,,clean
G0_1996,48.906,,,clean
G0_1997,49.998,,,clean
G0_1998,-99.437,,,clean
G0_1999,106.503,,,clean
G0_2000,193.405,,,clean
