id,decision,call_rate,bw42_g,sex,sire,dam,reasons,detail
G0_1163,通过,1.0,2713.9,F,,,,
G0_1164,通过,1.0,2620.7,M,,,,
G0_1165,通过,1.0,2752.4,M,,,,
G0_1166,通过,1.0,2723.1,F,,,,
G0_1167,通过,1.0,2880.8,F,,,,
G0_1168,通过,1.0,2656.8,F,,,,
G0_1169,通过,1.0,2987.1,F,,,,
G0_1170,通过,1.0,2626.2,F,,,,
G0_1171,通过,1.0,2725.9,F,,,,
G0_1172,通过,1.0,2830.7,M,,,,
G0_1173,通过,1.0,2740.5,M,,,,
G0_1174,通过,1.0,2835.5,F,,,,
G0_1175,通过,1.0,2996.7,F,,,,
G0_1176,通过,1.0,2792.1,M,,,,
G0_1177,通过,1.0,2865.9,F,,,,
G0_1178,通过,1.0,2873.8,F,,,,
G0_1179,通过,1.0,2341.6,F,,,,
G0_1180,通过,1.0,2996.5,F,,,,
G0_1181,通过,1.0,3086.9,F,,,,
G0_1182,通过,1.0,3268.4,F,,,,
G0_1183,通过,1.0,3084.3,M,,,,
G0_1184,通过,1.0,2497.2,F,,,,
G0_1185,通过,1.0,2744.7,F,,,,
G0_1186,通过,1.0,2634.9,M,,,,
G0_1187,通过,1.0,2581.1,M,,,,
G0_1188,通过,1.0,2278.9,F,,,,
G0_1189,通过,1.0,2773.3,F,,,,
G0_1190,通过,1.0,3010.3,F,,,,
G0_1191,通过,1.0,2877.4,M,,,,
G0_1192,通过,1.0,2667.6,M,,,,
G0_1193,通过,1.0,2965.9,F,,,,
G0_1194,通过,1.0,2232.2,F,,,,
G0_1195,通过,1.0,2885.3,M,,,,
G0_1196,通过,1.0,2863.9,F,,,,
G0_1197,通过,1.0,2863.5,F,,,,
G0_1198,通过,1.0,3070.4,M,,,,
G0_1199,通过,1.0,2526.5,F,,,,
G0_1200,通过,1.0,2787.6,M,,,,
G0_1201,通过,1.0,2552.3,M,,,,
G0_1202,通过,1.0,2770.4,F,,,,
G0_1203,通过,1.0,2762.7,M,,,,
G0_1204,通过,1.0,2800.1,M,,,,
G0_1205,通过,1.0,2888.8,M,,,,
G0_1206,通过,1.0,2952.2,M,,,,
G0_1207,通过,1.0,2958.9,M,,,,
G0_1208,通过,1.0,2745.5,M,,,,
G0_1209,通过,1.0,2981.4,M,,,,
G0_1210,通过,1.0,2832.9,F,,,,
G0_1211,通过,1.0,2443.3,M,,,,
G0_1212,通过,1.0,2729.0,M,,,,
G0_1213,通过,1.0,2957.4,M,,,,
G0_1214,通过,1.0,2890.7,M,,,,
G0_1215,通过,1.0,2786.1,F,,,,
G0_1216,通过,1.0,3084.8,M,,,,
G0_1217,通过,1.0,2961.5,M,,,,
G0_1218,通过,1.0,2767.5,F,,,,
G0_1219,通过,1.0,2921.5,F,,,,
G0_1220,通过,1.0,2790.2,M,,,,
G0_1221,通过,1.0,3015.4,M,,,,
G0_1222,通过,1.0,2348.0,F,,,,
G0_1223,通过,1.0,3310.8,M,,,,
G0_1224,通过,1.0,2723.7,M,,,,
G0_1225,通过,1.0,2779.8,F,,,,
G0_1226,通过,1.0,2973.9,F,,,,
G0_1227,通过,1.0,2544.1,F,,,,
G0_1228,通过,1.0,3143.5,M,,,,
G0_1229,通过,1.0,2383.6,F,,,,
G0_1230,通过,1.0,2754.9,M,,,,
G0_1231,通过,1.0,3093.5,M,,,,
G0_1232,通过,1.0,3225.5,M,,,,
G0_1233,通过,1.0,3070.9,M,,,,
G0_1234,通过,1.0,2571.4,M,,,,
G0_1235,通过,1.0,2707.4,F,,,,
G0_1236,通过,1.0,2716.5,F,,,,
G0_1237,通过,1.0,2876.5,F,,,,
G0_1238,通过,1.0,2911.2,F,,,,
G0_1239,通过,1.0,3338.8,F,,,,
G0_1240,通过,1.0,2693.0,M,,,,
G0_1241,通过,1.0,2807.2,F,,,,
G0_1242,通过,1.0,2641.3,M,,,,
G0_1243,通过,1.0,2846.0,M,,,,
G0_1244,通过,1.0,2606.3,F,,,,
G0_1245,通过,1.0,2852.1,M,,,,
G0_1246,通过,1.0,2604.1,M,,,,
G0_1247,通过,1.0,2817.4,M,,,,
G0_1248,通过,1.0,2817.0,M,,,,
G0_1249,通过,1.0,2647.3,M,,,,
G0_1250,通过,1.0,2868.3,M,,,,
G0_1251,通过,1.0,2467.5,F,,,,
G0_1252,通过,1.0,2862.5,F,,,,
G0_1253,通过,1.0,2984.7,F,,,,
G0_1254,通过,1.0,2397.5,M,,,,
G0_1255,通过,1.0,2538.2,F,,,,
G0_1256,通过,1.0,2763.1,M,,,,
G0_1257,通过,1.0,2686.2,F,,,,
G0_1258,通过,1.0,2775.6,M,,,,
G0_1259,通过,1.0,2830.5,M,,,,
G0_1260,通过,1.0,2980.9,M,,,,
G0_1261,通过,1.0,2738.3,M,,,,
G0_1262,通过,1.0,3066.5,F,,,,
G0_1263,通过,1.0,2941.5,M,,,,
G0_1264,通过,1.0,2769.9,F,,,,
G0_1265,通过,1.0,2701.2,M,,,,
G0_1266,通过,1.0,2923.2,F,,,,
G0_1267,通过,1.0,2588.5,F,,,,
G0_1268,通过,1.0,2656.4,F,,,,
G0_1269,通过,1.0,3161.4,F,,,,
G0_1270,通过,1.0,2607.7,F,,,,
G0_1271,通过,1.0,2971.0,F,,,,
G0_1272,通过,1.0,2893.4,M,,,,
G0_1273,通过,1.0,2965.3,M,,,,
G0_1274,通过,1.0,3070.4,F,,,,
G0_1275,通过,1.0,2728.8,M,,,,
G0_1276,通过,1.0,3181.9,F,,,,
G0_1277,通过,1.0,3224.3,M,,,,
G0_1278,通过,1.0,2346.3,F,,,,
G0_1279,通过,1.0,2736.2,F,,,,
G0_1280,通过,1.0,2742.7,M,,,,
G0_1281,通过,1.0,2745.8,F,,,,
G0_1282,通过,1.0,2618.9,M,,,,
G0_1283,通过,1.0,2627.9,F,,,,
G0_1284,通过,1.0,2610.6,M,,,,
G0_1285,通过,1.0,2969.8,M,,,,
G0_1286,通过,1.0,2598.5,M,,,,
G0_1287,通过,1.0,2850.6,M,,,,
G0_1288,通过,1.0,2642.0,M,,,,
G0_1289,通过,1.0,3068.1,M,,,,
G0_1290,通过,1.0,2942.9,F,,,,
G0_1291,通过,1.0,3097.9,F,,,,
G0_1292,通过,1.0,2761.0,F,,,,
G0_1293,通过,1.0,2841.1,M,,,,
G0_1294,通过,1.0,3188.4,F,,,,
G0_1295,通过,1.0,2730.8,F,,,,
G0_1296,通过,1.0,2858.3,M,,,,
G0_1297,通过,1.0,2804.8,F,,,,
G0_1298,通过,1.0,2884.1,F,,,,
G0_1299,通过,1.0,3117.2,F,,,,
G0_1300,通过,1.0,2726.4,F,,,,
G0_1301,通过,1.0,2724.6,F,,,,
G0_1302,通过,1.0,2594.2,F,,,,
G0_1303,通过,1.0,2852.7,F,,,,
G0_1304,通过,1.0,2587.3,M,,,,
G0_1305,通过,1.0,2827.9,F,,,,
G0_1306,通过,1.0,2834.2,M,,,,
G0_1307,通过,1.0,2550.8,M,,,,
G0_1308,通过,1.0,3039.6,F,,,,
G0_1309,通过,1.0,2951.4,F,,,,
G0_1310,通过,1.0,2923.4,F,,,,
G0_1311,通过,1.0,2224.0,F,,,,
G0_1312,通过,1.0,3367.3,M,,,,
G0_1313,通过,1.0,2609.3,M,,,,
G0_1314,通过,1.0,3532.7,M,,,,
G0_1315,通过,1.0,3101.6,M,,,,
G0_1316,通过,1.0,3069.5,F,,,,
G0_1317,通过,1.0,2133.4,M,,,,
G0_1318,通过,1.0,3184.1,M,,,,
G0_1319,通过,1.0,2938.7,M,,,,
G0_1320,通过,1.0,2633.5,F,,,,
G0_1321,通过,1.0,2938.7,M,,,,
G0_1322,通过,1.0,2677.1,M,,,,
G0_1323,通过,1.0,2945.7,F,,,,
G0_1324,通过,1.0,2953.7,F,,,,
G0_1325,通过,1.0,2859.7,F,,,,
G0_1326,通过,1.0,2499.0,F,,,,
G0_1327,通过,1.0,3172.4,F,,,,
G0_1328,通过,1.0,2597.2,F,,,,
G0_1329,通过,1.0,2033.7,F,,,,
G0_1330,通过,1.0,2668.7,M,,,,
G0_1331,通过,1.0,2489.9,F,,,,
G0_1332,通过,1.0,2464.3,F,,,,
G0_1333,通过,1.0,3295.0,F,,,,
G0_1334,通过,1.0,2903.0,F,,,,
G0_1335,通过,1.0,2930.1,M,,,,
G0_1336,通过,1.0,3192.0,M,,,,
G0_1337,通过,1.0,2778.3,F,,,,
G0_1338,通过,1.0,2764.4,M,,,,
G0_1339,通过,1.0,2404.3,F,,,,
G0_1340,通过,1.0,2630.6,M,,,,
G0_1341,通过,1.0,2815.5,F,,,,
G0_1342,通过,1.0,2811.1,F,,,,
G0_1343,通过,1.0,2551.3,F,,,,
G0_1344,通过,1.0,2775.4,M,,,,
G0_1345,通过,1.0,2811.1,M,,,,
G0_1346,通过,1.0,2533.7,M,,,,
G0_1347,通过,1.0,3049.9,M,,,,
G0_1348,通过,1.0,2971.6,M,,,,
G0_1349,通过,1.0,2664.6,F,,,,
G0_1350,通过,1.0,2482.7,M,,,,
G0_1351,通过,1.0,2540.2,F,,,,
G0_1352,通过,1.0,2460.4,F,,,,
G0_1353,通过,1.0,3271.5,F,,,,
G0_1354,通过,1.0,2773.8,M,,,,
G0_1355,通过,1.0,2843.5,M,,,,
G0_1356,通过,1.0,3294.9,M,,,,
G0_1357,通过,1.0,3147.4,F,,,,
G0_1358,通过,1.0,2723.8,M,,,,
G0_1359,通过,1.0,2424.2,F,,,,
G0_1360,通过,1.0,2732.8,F,,,,
G0_1361,通过,1.0,2488.4,M,,,,
G0_1362,通过,1.0,2481.0,F,,,,
G0_1363,通过,1.0,2792.8,F,,,,
G0_1364,通过,1.0,2858.0,F,,,,
G0_1365,通过,1.0,3114.7,F,,,,
G0_1366,通过,1.0,2777.5,M,,,,
G0_1367,通过,1.0,2391.5,F,,,,
G0_1368,通过,1.0,2598.1,F,,,,
G0_1369,通过,1.0,2598.2,F,,,,
G0_1370,通过,1.0,3239.9,F,,,,
G0_1371,通过,1.0,2598.0,F,,,,
G0_1372,通过,1.0,3135.8,M,,,,
G0_1373,通过,1.0,2807.3,M,,,,
G0_1374,通过,1.0,2845.6,M,,,,
G0_1375,通过,1.0,3058.8,F,,,,
G0_1376,通过,1.0,3081.3,M,,,,
G0_1377,通过,1.0,3030.6,M,,,,
G0_1378,通过,1.0,2983.4,F,,,,
G0_1379,通过,1.0,2120.8,F,,,,
G0_1380,通过,1.0,2589.0,M,,,,
G0_1381,通过,1.0,2443.0,F,,,,
G0_1382,通过,1.0,2753.0,F,,,,
G0_1383,通过,1.0,2333.3,M,,,,
G0_1384,通过,1.0,2238.1,F,,,,
G0_1385,通过,1.0,2703.6,M,,,,
G0_1386,通过,1.0,2734.5,F,,,,
G0_1387,通过,1.0,3088.0,M,,,,
G0_1388,通过,1.0,2872.3,F,,,,
G0_1389,通过,1.0,2817.3,F,,,,
G0_1390,通过,1.0,2732.6,M,,,,
G0_1391,通过,1.0,3024.9,F,,,,
G0_1392,通过,1.0,2835.3,F,,,,
G0_1393,通过,1.0,3321.3,F,,,,
G0_1394,通过,1.0,2626.0,F,,,,
G0_1395,通过,1.0,2964.6,M,,,,
G0_1396,通过,1.0,2740.2,M,,,,
G0_1397,通过,1.0,2691.6,F,,,,
G0_1398,通过,1.0,2767.0,F,,,,
G0_1399,通过,1.0,3064.4,M,,,,
G0_1400,通过,1.0,2907.0,F,,,,
G0_1401,通过,1.0,2731.2,M,,,,
G0_1402,通过,1.0,2913.1,F,,,,
G0_1403,通过,1.0,2985.4,M,,,,
G0_1404,通过,1.0,2469.3,F,,,,
G0_1405,通过,1.0,2441.5,F,,,,
G0_1406,通过,1.0,2962.3,F,,,,
G0_1407,通过,1.0,2440.5,F,,,,
G0_1408,通过,1.0,2673.1,F,,,,
G0_1409,通过,1.0,2063.0,F,,,,
G0_1410,通过,1.0,2710.9,M,,,,
G0_1411,通过,1.0,2908.8,M,,,,
G0_1412,通过,1.0,2678.8,F,,,,
G0_1413,通过,1.0,2998.4,F,,,,
G0_1414,通过,1.0,3005.2,F,,,,
G0_1415,通过,1.0,2694.9,F,,,,
G0_1416,通过,1.0,2785.0,F,,,,
G0_1417,通过,1.0,3378.7,M,,,,
G0_1418,通过,1.0,2563.0,F,,,,
G0_1419,通过,1.0,2780.1,M,,,,
G0_1420,通过,1.0,3154.1,F,,,,
G0_1421,通过,1.0,2844.1,M,,,,
G0_1422,通过,1.0,2418.5,M,,,,
G0_1423,通过,1.0,2735.5,F,,,,
G0_1424,通过,1.0,2751.3,M,,,,
G0_1425,通过,1.0,2695.8,F,,,,
G0_1426,通过,1.0,2709.0,M,,,,
G0_1427,通过,1.0,2880.0,F,,,,
G0_1428,通过,1.0,2981.6,F,,,,
G0_1429,通过,1.0,3100.2,M,,,,
G0_1430,通过,1.0,2692.2,F,,,,
G0_1431,通过,1.0,2805.6,M,,,,
G0_1432,通过,1.0,2874.4,F,,,,
G0_1433,通过,1.0,3041.7,F,,,,
G0_1434,通过,1.0,2543.4,M,,,,
G0_1435,通过,1.0,2911.2,F,,,,
G0_1436,通过,1.0,3087.9,F,,,,
G0_1437,通过,1.0,2601.3,F,,,,
G0_1438,通过,1.0,3034.1,F,,,,
G0_1439,通过,1.0,2936.2,M,,,,
G0_1440,通过,1.0,2681.0,F,,,,
G0_1441,通过,1.0,2775.7,M,,,,
G0_1442,通过,1.0,3188.3,M,,,,
G0_1443,通过,1.0,2637.2,M,,,,
G0_1444,通过,1.0,2393.9,M,,,,
G0_1445,通过,1.0,2509.1,M,,,,
G0_1446,通过,1.0,3051.2,F,,,,
G0_1447,通过,1.0,3058.6,M,,,,
G0_1448,通过,1.0,2901.2,M,,,,
G0_1449,通过,1.0,3083.2,M,,,,
G0_1450,通过,1.0,2369.6,F,,,,
G0_1451,通过,1.0,2750.6,M,,,,
G0_1452,通过,1.0,2840.9,F,,,,
G0_1453,通过,1.0,2768.1,F,,,,
G0_1454,通过,1.0,2892.9,M,,,,
G0_1455,通过,1.0,2961.8,F,,,,
G0_1456,通过,1.0,2923.3,F,,,,
G0_1457,通过,1.0,3452.6,F,,,,
G0_1458,通过,1.0,3006.1,M,,,,
G0_1459,通过,1.0,3153.1,F,,,,
G0_1460,通过,1.0,2912.3,M,,,,
G0_1461,通过,1.0,2514.1,M,,,,
G0_1462,通过,1.0,2600.7,F,,,,
G0_1463,通过,1.0,3021.3,F,,,,
G0_1464,通过,1.0,2846.8,M,,,,
G0_1465,通过,1.0,2798.6,F,,,,
G0_1466,通过,1.0,2435.8,M,,,,
G0_1467,通过,1.0,2526.9,M,,,,
G0_1468,通过,1.0,2516.1,M,,,,
G0_1469,通过,1.0,2784.5,M,,,,
G0_1470,通过,1.0,3131.2,M,,,,
G0_1471,通过,1.0,2063.5,F,,,,
G0_1472,通过,1.0,2884.4,M,,,,
G0_1473,通过,1.0,2674.5,F,,,,
G0_1474,通过,1.0,2846.7,F,,,,
G0_1475,通过,1.0,2504.1,F,,,,
G0_1476,通过,1.0,2585.9,F,,,,
G0_1477,通过,1.0,3003.6,F,,,,
G0_1478,通过,1.0,2493.4,F,,,,
G0_1479,通过,1.0,2601.9,F,,,,
G0_1480,通过,1.0,3046.5,M,,,,
G0_1481,通过,1.0,2638.1,M,,,,
G0_1482,通过,1.0,2665.6,M,,,,
G0_1483,通过,1.0,2668.7,F,,,,
G0_1484,通过,1.0,2595.8,M,,,,
G0_1485,通过,1.0,2431.4,F,,,,
G0_1486,通过,1.0,2871.7,M,,,,
G0_1487,通过,1.0,2902.3,M,,,,
G0_1488,通过,1.0,2283.0,M,,,,
G0_1489,通过,1.0,2726.0,M,,,,
G0_1490,通过,1.0,2233.9,M,,,,
G0_1491,通过,1.0,2993.1,F,,,,
G0_1492,通过,1.0,2825.9,F,,,,
G0_1493,通过,1.0,3105.0,M,,,,
G0_1494,通过,1.0,2804.9,M,,,,
G0_1495,通过,1.0,2775.0,F,,,,
G0_1496,通过,1.0,2253.2,F,,,,
G0_1497,通过,1.0,2708.9,M,,,,
G0_1498,通过,1.0,2866.5,F,,,,
G0_1499,通过,1.0,3220.5,M,,,,
G0_1500,通过,1.0,3053.1,F,,,,
G0_1501,通过,1.0,3353.3,M,,,,
G0_1502,通过,1.0,3020.0,M,,,,
G0_1503,通过,1.0,3026.9,M,,,,
G0_1504,通过,1.0,3360.3,F,,,,
G0_1505,通过,1.0,2950.6,F,,,,
G0_1506,通过,1.0,2655.1,F,,,,
G0_1507,通过,1.0,2660.3,F,,,,
G0_1508,通过,1.0,3018.4,M,,,,
G0_1509,通过,1.0,2610.5,M,,,,
G0_1510,通过,1.0,2951.6,M,,,,
G0_1511,通过,1.0,2519.2,F,,,,
G0_1512,通过,1.0,3081.3,F,,,,
G0_1513,通过,1.0,2640.6,M,,,,
G0_1514,通过,1.0,2826.9,F,,,,
G0_1515,通过,1.0,3003.4,M,,,,
G0_1516,通过,1.0,2757.0,F,,,,
G0_1517,通过,1.0,2877.1,F,,,,
G0_1518,通过,1.0,2892.3,F,,,,
G0_1519,通过,1.0,2638.0,F,,,,
G0_1520,通过,1.0,2866.5,M,,,,
G0_1521,通过,1.0,2687.0,M,,,,
G0_1522,通过,1.0,2569.9,F,,,,
G0_1523,通过,1.0,3052.6,M,,,,
G0_1524,通过,1.0,2703.4,M,,,,
G0_1525,通过,1.0,2797.8,F,,,,
G0_1526,通过,1.0,2914.5,F,,,,
G0_1527,通过,1.0,2700.6,F,,,,
G0_1528,通过,1.0,2625.8,M,,,,
G0_1529,通过,1.0,2712.0,M,,,,
G0_1530,通过,1.0,2652.4,F,,,,
G0_1531,通过,1.0,3058.4,F,,,,
G0_1532,通过,1.0,3010.5,F,,,,
G0_1533,通过,1.0,2760.3,F,,,,
G0_1534,通过,1.0,2878.3,M,,,,
G0_1535,通过,1.0,3015.9,M,,,,
G0_1536,通过,1.0,2653.9,F,,,,
G0_1537,通过,1.0,2934.3,M,,,,
G0_1538,通过,1.0,2886.7,F,,,,
G0_1539,通过,1.0,3014.5,F,,,,
G0_1540,通过,1.0,3003.7,M,,,,
G0_1541,通过,1.0,2614.6,F,,,,
G0_1542,通过,1.0,2962.2,F,,,,
G0_1543,通过,1.0,3105.4,M,,,,
G0_1544,通过,1.0,2789.4,M,,,,
G0_1545,通过,1.0,2919.4,F,,,,
G0_1546,通过,1.0,2954.4,M,,,,
G0_1547,通过,1.0,2594.4,F,,,,
G0_1548,通过,1.0,2613.2,F,,,,
G0_1549,通过,1.0,2883.8,F,,,,
G0_1550,通过,1.0,2629.0,F,,,,
G0_1551,通过,1.0,2674.7,M,,,,
G0_1552,通过,1.0,2821.1,M,,,,
G0_1553,通过,1.0,2719.3,F,,,,
G0_1554,通过,1.0,3019.0,F,,,,
G0_1555,通过,1.0,2496.9,F,,,,
G0_1556,通过,1.0,3051.8,M,,,,
G0_1557,通过,1.0,2609.5,F,,,,
G0_1558,通过,1.0,2551.8,M,,,,
G0_1559,通过,1.0,2706.0,F,,,,
G0_1560,通过,1.0,2661.7,M,,,,
G0_1561,通过,1.0,3372.9,F,,,,
G0_1562,通过,1.0,2399.2,M,,,,
G0_1563,通过,1.0,2935.9,M,,,,
G0_1564,通过,1.0,2391.5,F,,,,
G0_1565,通过,1.0,2687.3,M,,,,
G0_1566,通过,1.0,2777.8,F,,,,
G0_1567,通过,1.0,2672.2,F,,,,
G0_1568,通过,1.0,2833.3,M,,,,
G0_1569,通过,1.0,2642.6,F,,,,
G0_1570,通过,1.0,3053.7,M,,,,
G0_1571,通过,1.0,3174.5,F,,,,
G0_1572,通过,1.0,2652.9,F,,,,
G0_1573,通过,1.0,2636.4,M,,,,
G0_1574,通过,1.0,2964.7,F,,,,
G0_1575,通过,1.0,2555.5,F,,,,
G0_1576,通过,1.0,2709.9,M,,,,
G0_1577,通过,1.0,2882.6,F,,,,
G0_1578,通过,1.0,2878.4,M,,,,
G0_1579,通过,1.0,3139.5,M,,,,
G0_1580,通过,1.0,2943.4,M,,,,
G0_1581,通过,1.0,2959.3,M,,,,
G0_1582,通过,1.0,2871.4,M,,,,
G0_1583,通过,1.0,2502.8,F,,,,
G0_1584,通过,1.0,3026.0,M,,,,
G0_1585,通过,1.0,2704.5,F,,,,
G0_1586,通过,1.0,2733.1,M,,,,
G0_1587,通过,1.0,2898.5,F,,,,
G0_1588,通过,1.0,2357.8,M,,,,
G0_1589,通过,1.0,2821.9,M,,,,
G0_1590,通过,1.0,2414.7,M,,,,
G0_1591,通过,1.0,2514.6,F,,,,
G0_1592,通过,1.0,2641.7,F,,,,
G0_1593,通过,1.0,2818.1,M,,,,
G0_1594,通过,1.0,3007.1,F,,,,
G0_1595,通过,1.0,2808.1,F,,,,
G0_1596,通过,1.0,2579.7,M,,,,
G0_1597,通过,1.0,2928.5,M,,,,
G0_1598,通过,1.0,2790.5,F,,,,
G0_1599,通过,1.0,2860.2,M,,,,
G0_1600,通过,1.0,2992.5,M,,,,
G0_1601,通过,1.0,3107.2,M,,,,
G0_1602,通过,1.0,2575.1,F,,,,
G0_1603,通过,1.0,3173.7,M,,,,
G0_1604,通过,1.0,2681.9,M,,,,
G0_1605,通过,1.0,3253.8,F,,,,
G0_1606,通过,1.0,2746.5,M,,,,
G0_1607,通过,1.0,2973.9,F,,,,
G0_1608,通过,1.0,3129.8,F,,,,
G0_1609,通过,1.0,2864.4,M,,,,
G0_1610,通过,1.0,2533.9,M,,,,
G0_1611,通过,1.0,2985.7,F,,,,
G0_1612,通过,1.0,2471.7,M,,,,
G0_1613,通过,1.0,2381.0,M,,,,
G0_1614,通过,1.0,3099.1,M,,,,
G0_1615,通过,1.0,2828.6,F,,,,
G0_1616,通过,1.0,2495.6,F,,,,
G0_1617,通过,1.0,2717.2,F,,,,
G0_1618,通过,1.0,2686.6,M,,,,
G0_1619,通过,1.0,2371.3,M,,,,
G0_1620,通过,1.0,2693.7,M,,,,
G0_1621,通过,1.0,2829.7,F,,,,
G0_1622,通过,1.0,2739.8,F,,,,
G0_1623,通过,1.0,2690.9,F,,,,
G0_1624,通过,1.0,2548.9,M,,,,
G0_1625,通过,1.0,2496.2,F,,,,
G0_1626,通过,1.0,2982.9,M,,,,
G0_1627,通过,1.0,2867.1,F,,,,
G0_1628,通过,1.0,2741.3,F,,,,
G0_1629,通过,1.0,2847.7,M,,,,
G0_1630,通过,1.0,2840.7,M,,,,
G0_1631,通过,1.0,2561.1,M,,,,
G0_1632,通过,1.0,3316.9,F,,,,
G0_1633,通过,1.0,3052.2,F,,,,
G0_1634,通过,1.0,3081.4,M,,,,
G0_1635,通过,1.0,2543.9,M,,,,
G0_1636,通过,1.0,3069.5,M,,,,
G0_1637,通过,1.0,2787.6,F,,,,
G0_1638,通过,1.0,2827.9,F,,,,
G0_1639,通过,1.0,2993.1,M,,,,
G0_1640,通过,1.0,2690.0,F,,,,
G0_1641,通过,1.0,2729.9,F,,,,
G0_1642,通过,1.0,2775.1,M,,,,
G0_1643,通过,1.0,2891.4,F,,,,
G0_1644,通过,1.0,3028.8,F,,,,
G0_1645,通过,1.0,2888.1,M,,,,
G0_1646,通过,1.0,2667.0,M,,,,
G0_1647,通过,1.0,2857.3,M,,,,
G0_1648,通过,1.0,2803.5,M,,,,
G0_1649,通过,1.0,2719.8,F,,,,
G0_1650,通过,1.0,2905.8,F,,,,
G0_1651,通过,1.0,3406.7,F,,,,
G0_1652,通过,1.0,2795.0,F,,,,
G0_1653,通过,1.0,2830.7,F,,,,
G0_1654,通过,1.0,2942.9,M,,,,
G0_1655,通过,1.0,2763.5,F,,,,
G0_1656,通过,1.0,2913.1,M,,,,
G0_1657,通过,1.0,2683.6,F,,,,
G0_1658,通过,1.0,3057.2,M,,,,
G0_1659,通过,1.0,2362.1,F,,,,
G0_1660,通过,1.0,2614.1,F,,,,
G0_1661,通过,1.0,2981.9,M,,,,
G0_1662,通过,1.0,2856.9,M,,,,
G0_1663,通过,1.0,3094.4,M,,,,
G0_1664,通过,1.0,2708.4,M,,,,
G0_1665,通过,1.0,2721.5,M,,,,
G0_1666,通过,1.0,3140.7,F,,,,
G0_1667,通过,1.0,2624.6,F,,,,
G0_1668,通过,1.0,3422.7,M,,,,
G0_1669,通过,1.0,3109.0,F,,,,
G0_1670,通过,1.0,2801.5,F,,,,
G0_1671,通过,1.0,3333.9,M,,,,
G0_1672,通过,1.0,2713.5,F,,,,
G0_1673,通过,1.0,3049.1,M,,,,
G0_1674,通过,1.0,2752.3,F,,,,
G0_1675,通过,1.0,3117.3,F,,,,
G0_1676,通过,1.0,2845.4,F,,,,
G0_1677,通过,1.0,2597.6,F,,,,
G0_1678,通过,1.0,2709.6,M,,,,
G0_1679,通过,1.0,2835.6,F,,,,
G0_1680,通过,1.0,2772.8,F,,,,
G0_1681,通过,1.0,3328.3,M,,,,
G0_1682,通过,1.0,2878.2,F,,,,
G0_1683,通过,1.0,3345.8,M,,,,
G0_1684,通过,1.0,3050.2,M,,,,
G0_1685,通过,1.0,2203.5,F,,,,
G0_1686,通过,1.0,2828.2,F,,,,
G0_1687,通过,1.0,2675.2,M,,,,
G0_1688,通过,1.0,2441.7,F,,,,
G0_1689,通过,1.0,2258.5,F,,,,
G0_1690,通过,1.0,2700.4,M,,,,
G0_1691,通过,1.0,3090.1,M,,,,
G0_1692,通过,1.0,2700.5,M,,,,
G0_1693,通过,1.0,2942.1,F,,,,
G0_1694,通过,1.0,2799.3,F,,,,
G0_1695,通过,1.0,2939.9,F,,,,
G0_1696,通过,1.0,2718.9,F,,,,
G0_1697,通过,1.0,2805.6,F,,,,
G0_1698,通过,1.0,3346.6,M,,,,
G0_1699,通过,1.0,3039.8,F,,,,
G0_1700,通过,1.0,2854.6,M,,,,
G0_1701,通过,1.0,2802.2,M,,,,
G0_1702,通过,1.0,2590.2,M,,,,
G0_1703,通过,1.0,2731.7,M,,,,
G0_1704,通过,1.0,2837.4,F,,,,
G0_1705,通过,1.0,2669.0,F,,,,
G0_1706,通过,1.0,3133.9,M,,,,
G0_1707,通过,1.0,2917.8,M,,,,
G0_1708,通过,1.0,3292.8,F,,,,
G0_1709,通过,1.0,2856.3,F,,,,
G0_1710,通过,1.0,2958.1,F,,,,
G0_1711,通过,1.0,2490.0,F,,,,
G0_1712,通过,1.0,2794.2,F,,,,
G0_1713,通过,1.0,3059.2,M,,,,
G0_1714,通过,1.0,2915.4,F,,,,
G0_1715,通过,1.0,2831.6,M,,,,
G0_1716,通过,1.0,2847.4,F,,,,
G0_1717,通过,1.0,2328.5,M,,,,
G0_1718,通过,1.0,3207.1,M,,,,
G0_1719,通过,1.0,2660.4,M,,,,
G0_1720,通过,1.0,3153.7,M,,,,
G0_1721,通过,1.0,2691.2,M,,,,
G0_1722,通过,1.0,2852.3,F,,,,
G0_1723,通过,1.0,2408.1,F,,,,
G0_1724,通过,1.0,2345.4,F,,,,
G0_1725,通过,1.0,2526.1,F,,,,
G0_1726,通过,1.0,2592.3,M,,,,
G0_1727,通过,1.0,3160.1,F,,,,
G0_1728,通过,1.0,3290.4,M,,,,
G0_1729,通过,1.0,2575.0,F,,,,
G0_1730,通过,1.0,2595.7,M,,,,
G0_1731,通过,1.0,3109.1,F,,,,
G0_1732,通过,1.0,2760.7,M,,,,
G0_1733,通过,1.0,2863.4,F,,,,
G0_1734,通过,1.0,2661.8,F,,,,
G0_1735,通过,1.0,3014.3,M,,,,
G0_1736,通过,1.0,2778.6,F,,,,
G0_1737,通过,1.0,3277.9,M,,,,
G0_1738,通过,1.0,2944.0,M,,,,
G0_1739,通过,1.0,3038.8,F,,,,
G0_1740,通过,1.0,2706.7,F,,,,
G0_1741,通过,1.0,2863.4,M,,,,
G0_1742,通过,1.0,2908.7,F,,,,
G0_1743,通过,1.0,2812.6,M,,,,
G0_1744,通过,1.0,3293.6,M,,,,
