idx,id,sex,sire,dam,gebv,gebv_percentile,carrier_LR1,carrier_LR2
785,G0_0786,M,,,-16.619,43.9,-,-
1539,G0_1540,M,,,-16.726,43.8,-,-
952,G0_0953,F,,,-16.859,43.8,-,携带
20,G0_0021,F,,,-17.033,43.8,-,-
1080,G0_1081,M,,,-17.105,43.7,-,-
348,G0_0349,F,,,-17.519,43.6,携带,-
1581,G0_1582,M,,,-17.543,43.6,-,-
819,G0_0820,F,,,-17.603,43.6,携带,-
1206,G0_1207,M,,,-17.689,43.5,-,携带
425,G0_0426,F,,,-17.711,43.4,-,-
1731,G0_1732,M,,,-17.936,43.4,-,-
1764,G0_1765,M,,,-18.281,43.3,-,-
1327,G0_1328,F,,,-18.34,43.3,携带,携带
631,G0_0632,F,,,-18.614,43.2,-,-
853,G0_0854,M,,,-18.912,43.2,-,携带
457,G0_0458,M,,,-18.916,43.2,-,-
212,G0_0213,M,,,-18.93,43.1,携带,-
1643,G0_1644,F,,,-19.005,43.0,-,-
1329,G0_1330,M,,,-19.019,43.0,-,-
960,G0_0961,M,,,-19.087,42.9,-,携带
703,G0_0704,F,,,-19.416,42.9,-,-
823,G0_0824,M,,,-19.679,42.8,-,-
688,G0_0689,M,,,-19.726,42.8,-,-
996,G0_0997,M,,,-19.785,42.8,-,-
549,G0_0550,F,,,-19.814,42.7,-,-
1162,G0_1163,F,,,-19.907,42.6,-,-
275,G0_0276,F,,,-20.215,42.6,-,-
1986,G0_1987,M,,,-20.375,42.6,-,-
286,G0_0287,M,,,-20.613,42.5,-,携带
677,G0_0678,F,,,-20.767,42.4,-,携带
317,G0_0318,F,,,-20.928,42.4,-,-
445,G0_0446,F,,,-21.073,42.3,-,-
925,G0_0926,M,,,-21.151,42.3,携带,-
937,G0_0938,M,,,-21.174,42.2,-,-
1553,G0_1554,F,,,-21.194,42.2,-,-
947,G0_0948,M,,,-21.476,42.2,-,携带
695,G0_0696,M,,,-21.723,42.1,-,-
1121,G0_1122,M,,,-22.17,42.0,-,-
1976,G0_1977,F,,,-22.21,42.0,-,-
207,G0_0208,F,,,-22.295,41.9,-,-
463,G0_0464,F,,,-22.361,41.9,携带,-
514,G0_0515,F,,,-22.363,41.8,-,-
1712,G0_1713,M,,,-22.409,41.8,-,-
80,G0_0081,F,,,-22.458,41.8,-,-
1260,G0_1261,M,,,-22.657,41.7,-,-
1020,G0_1021,F,,,-22.899,41.6,-,-
39,G0_0040,M,,,-22.963,41.6,-,-
1395,G0_1396,M,,,-22.97,41.6,-,-
1979,G0_1980,M,,,-23.029,41.5,携带,-
200,G0_0201,F,,,-23.041,41.4,-,-
1770,G0_1771,F,,,-23.081,41.4,携带,-
494,G0_0495,M,,,-23.083,41.3,-,-
214,G0_0215,M,,,-23.119,41.3,-,-
1415,G0_1416,F,,,-23.4,41.2,-,-
1450,G0_1451,M,,,-23.421,41.2,-,-
1528,G0_1529,M,,,-23.427,41.2,-,携带
1544,G0_1545,F,,,-23.48,41.1,-,-
1678,G0_1679,F,,,-23.565,41.0,-,-
219,G0_0220,F,,,-23.791,41.0,-,-
1339,G0_1340,M,,,-23.795,40.9,-,-
860,G0_0861,M,,,-23.797,40.9,-,-
1154,G0_1155,M,,,-24.082,40.8,-,-
930,G0_0931,F,,,-24.185,40.8,-,携带
1305,G0_1306,M,,,-24.378,40.8,-,-
240,G0_0241,F,,,-24.382,40.7,-,-
729,G0_0730,F,,,-24.393,40.6,-,-
690,G0_0691,F,,,-24.452,40.6,携带,-
1381,G0_1382,F,,,-24.669,40.6,-,-
1368,G0_1369,F,,,-24.723,40.5,-,-
364,G0_0365,F,,,-24.904,40.4,-,-
1064,G0_1065,F,,,-24.97,40.4,-,-
174,G0_0175,M,,,-25.04,40.3,-,-
577,G0_0578,F,,,-25.056,40.3,-,-
1614,G0_1615,F,,,-25.094,40.2,-,-
1919,G0_1920,F,,,-25.281,40.2,-,携带
1345,G0_1346,M,,,-25.394,40.2,-,携带
781,G0_0782,M,,,-25.47,40.1,-,-
826,G0_0827,M,,,-25.524,40.0,-,-
663,G0_0664,F,,,-25.936,40.0,携带,-
1687,G0_1688,F,,,-25.942,39.9,-,-
565,G0_0566,M,,,-26.076,39.9,-,-
1634,G0_1635,M,,,-26.113,39.8,-,-
764,G0_0765,M,,,-26.285,39.8,-,-
1057,G0_1058,M,,,-26.332,39.8,-,-
1426,G0_1427,F,,,-26.378,39.7,携带,-
647,G0_0648,F,,,-26.705,39.6,携带,携带
900,G0_0901,M,,,-26.739,39.6,-,-
1106,G0_1107,M,,,-26.812,39.6,-,-
1568,G0_1569,F,,,-27.035,39.5,-,携带
1248,G0_1249,M,,,-27.127,39.4,-,-
1982,G0_1983,F,,,-27.151,39.4,-,-
1728,G0_1729,F,,,-27.205,39.3,-,-
1946,G0_1947,M,,,-27.271,39.3,-,-
520,G0_0521,F,,,-27.333,39.2,-,-
1515,G0_1516,F,,,-27.409,39.2,-,-
1147,G0_1148,M,,,-27.461,39.2,-,携带
396,G0_0397,F,,,-27.708,39.1,-,-
1776,G0_1777,M,,,-27.868,39.0,-,-
640,G0_0641,M,,,-27.925,39.0,-,-
185,G0_0186,M,,,-28.007,38.9,-,-
940,G0_0941,M,,,-28.035,38.9,-,-
705,G0_0706,F,,,-28.225,38.8,-,-
1742,G0_1743,M,,,-28.339,38.8,-,-
1909,G0_1910,M,,,-28.487,38.8,携带,携带
125,G0_0126,M,,,-28.629,38.7,-,-
682,G0_0683,F,,,-28.867,38.6,-,-
1340,G0_1341,F,,,-29.027,38.6,-,-
987,G0_0988,M,,,-29.067,38.6,-,-
104,G0_0105,F,,,-29.362,38.5,-,-
919,G0_0920,M,,,-29.525,38.4,-,-
1571,G0_1572,F,,,-29.54,38.4,-,-
1264,G0_1265,M,,,-29.766,38.3,-,-
1562,G0_1563,M,,,-29.862,38.3,-,-
95,G0_0096,F,,,-29.92,38.2,-,-
1659,G0_1660,F,,,-29.922,38.2,携带,-
852,G0_0853,F,,,-30.286,38.2,-,-
752,G0_0753,M,,,-30.318,38.1,-,-
186,G0_0187,F,,,-30.356,38.0,-,-
366,G0_0367,F,,,-30.846,38.0,-,-
1146,G0_1147,F,,,-30.906,37.9,-,携带
278,G0_0279,F,,,-31.0,37.9,携带,-
1210,G0_1211,M,,,-31.046,37.8,-,-
1913,G0_1914,F,,,-31.049,37.8,-,-
1010,G0_1011,M,,,-31.172,37.8,-,-
379,G0_0380,F,,,-31.212,37.7,-,-
1212,G0_1213,M,,,-31.253,37.6,-,-
1002,G0_1003,M,,,-31.306,37.6,-,-
802,G0_0803,M,,,-31.522,37.6,-,-
209,G0_0210,M,,,-31.62,37.5,-,-
38,G0_0039,M,,,-31.626,37.4,-,-
1504,G0_1505,F,,,-31.663,37.4,-,-
487,G0_0488,F,,,-31.697,37.3,-,携带
700,G0_0701,F,,,-31.808,37.3,-,-
676,G0_0677,M,,,-31.922,37.2,-,携带
10,G0_0011,M,,,-32.164,37.2,携带,-
339,G0_0340,F,,,-32.218,37.2,-,-
1252,G0_1253,F,,,-32.385,37.1,-,-
323,G0_0324,M,,,-32.387,37.0,-,-
1110,G0_1111,F,,,-32.548,37.0,携带,-
1691,G0_1692,M,,,-32.559,36.9,-,-
51,G0_0052,M,,,-32.669,36.9,携带,-
227,G0_0228,M,,,-32.791,36.8,-,-
978,G0_0979,F,,,-32.82,36.8,-,-
249,G0_0250,F,,,-32.904,36.8,-,-
1952,G0_1953,F,,,-32.905,36.7,-,-
1041,G0_1042,F,,,-33.058,36.6,-,携带
83,G0_0084,F,,,-33.52,36.6,-,-
1511,G0_1512,F,,,-33.917,36.6,-,-
583,G0_0584,M,,,-34.037,36.5,-,-
334,G0_0335,M,,,-34.152,36.4,-,-
878,G0_0879,M,,,-34.688,36.4,-,-
715,G0_0716,M,,,-34.785,36.3,-,-
61,G0_0062,F,,,-34.864,36.3,-,-
1856,G0_1857,M,,,-35.079,36.2,-,-
809,G0_0810,M,,,-35.094,36.2,-,-
693,G0_0694,F,,,-35.13,36.2,-,-
722,G0_0723,M,,,-35.261,36.1,-,-
1231,G0_1232,M,,,-35.282,36.0,-,-
216,G0_0217,M,,,-35.348,36.0,-,-
1096,G0_1097,M,,,-35.453,36.0,-,-
861,G0_0862,M,,,-35.554,35.9,-,-
1804,G0_1805,M,,,-35.564,35.8,携带,-
1337,G0_1338,M,,,-35.572,35.8,-,-
1058,G0_1059,F,,,-35.614,35.8,-,-
907,G0_0908,M,,,-35.625,35.7,-,-
1291,G0_1292,F,,,-35.794,35.6,-,-
1299,G0_1300,F,,,-36.177,35.6,-,-
1199,G0_1200,M,,,-36.218,35.6,-,-
1803,G0_1804,M,,,-36.257,35.5,-,-
570,G0_0571,F,,,-36.339,35.4,-,携带
1761,G0_1762,F,,,-36.465,35.4,-,-
78,G0_0079,M,,,-36.482,35.3,-,-
1638,G0_1639,M,,,-36.856,35.3,-,携带
651,G0_0652,M,,,-36.869,35.2,-,-
57,G0_0058,M,,,-37.049,35.2,-,-
1637,G0_1638,F,,,-37.077,35.1,-,-
1554,G0_1555,F,,,-37.232,35.1,-,-
1516,G0_1517,F,,,-37.278,35.0,-,-
1282,G0_1283,F,,,-37.355,35.0,-,-
1188,G0_1189,F,,,-37.363,35.0,-,携带
1280,G0_1281,F,,,-37.491,34.9,-,-
30,G0_0031,M,,,-37.766,34.8,-,-
1285,G0_1286,M,,,-37.788,34.8,-,携带
1927,G0_1928,F,,,-37.8,34.8,-,-
1401,G0_1402,F,,,-37.872,34.7,-,-
896,G0_0897,F,,,-38.207,34.6,-,-
1281,G0_1282,M,,,-38.316,34.6,-,-
1195,G0_1196,F,,,-38.768,34.6,-,-
753,G0_0754,M,,,-38.957,34.5,-,-
1523,G0_1524,M,,,-39.027,34.4,-,-
1823,G0_1824,F,,,-39.094,34.4,-,-
1655,G0_1656,M,,,-39.32,34.3,-,携带
1573,G0_1574,F,,,-39.586,34.3,-,-
984,G0_0985,F,,,-40.065,34.2,携带,-
1830,G0_1831,M,,,-40.264,34.2,-,-
1695,G0_1696,F,,,-40.359,34.1,-,-
1980,G0_1981,F,,,-40.512,34.1,携带,-
242,G0_0243,M,,,-40.529,34.0,-,-
402,G0_0403,F,,,-40.645,34.0,-,-
551,G0_0552,M,,,-40.712,34.0,-,-
977,G0_0978,M,,,-40.911,33.9,-,-
4,G0_0005,M,,,-41.117,33.8,-,-
876,G0_0877,F,,,-41.265,33.8,-,-
1056,G0_1057,M,,,-41.476,33.8,-,-
1114,G0_1115,F,,,-41.705,33.7,-,-
7,G0_0008,M,,,-41.862,33.6,-,-
1223,G0_1224,M,,,-42.115,33.6,-,-
1063,G0_1064,M,,,-42.12,33.6,-,-
1991,G0_1992,M,,,-42.186,33.5,-,-
906,G0_0907,M,,,-42.319,33.4,-,-
743,G0_0744,M,,,-42.798,33.4,-,-
1052,G0_1053,M,,,-43.098,33.3,-,-
1992,G0_1993,F,,,-43.158,33.3,-,-
1766,G0_1767,F,,,-43.258,33.2,-,-
302,G0_0303,F,,,-43.361,33.2,-,-
1217,G0_1218,F,,,-43.381,33.1,-,-
541,G0_0542,F,,,-43.593,33.1,-,-
626,G0_0627,F,,,-43.595,33.0,-,-
153,G0_0154,F,,,-43.679,33.0,携带,-
1827,G0_1828,F,,,-43.853,33.0,-,携带
253,G0_0254,M,,,-43.925,32.9,-,-
710,G0_0711,F,,,-43.942,32.8,-,携带
1459,G0_1460,M,,,-43.949,32.8,-,-
1099,G0_1100,M,,,-44.052,32.8,-,-
485,G0_0486,F,,,-44.078,32.7,-,携带
786,G0_0787,F,,,-44.087,32.6,-,-
507,G0_0508,F,,,-44.692,32.6,-,-
1049,G0_1050,F,,,-44.845,32.6,-,-
469,G0_0470,M,,,-44.876,32.5,-,-
1914,G0_1915,M,,,-44.909,32.4,-,-
1968,G0_1969,F,,,-44.922,32.4,-,-
1133,G0_1134,M,,,-45.032,32.3,-,-
1351,G0_1352,F,,,-45.192,32.3,-,携带
1118,G0_1119,F,,,-45.355,32.2,-,-
547,G0_0548,M,,,-45.55,32.2,-,-
1666,G0_1667,F,,,-45.726,32.1,-,-
1468,G0_1469,M,,,-45.731,32.1,-,携带
1780,G0_1781,F,,,-46.066,32.0,-,-
1384,G0_1385,M,,,-46.079,32.0,-,携带
220,G0_0221,M,,,-46.238,32.0,-,-
680,G0_0681,M,,,-46.417,31.9,-,-
1037,G0_1038,F,,,-46.423,31.8,携带,-
1881,G0_1882,F,,,-46.635,31.8,携带,携带
670,G0_0671,M,,,-46.797,31.8,-,-
950,G0_0951,F,,,-46.958,31.7,-,-
195,G0_0196,F,,,-46.99,31.6,-,-
409,G0_0410,M,,,-47.052,31.6,-,-
1134,G0_1135,F,,,-47.069,31.6,-,-
1022,G0_1023,M,,,-47.237,31.5,-,-
820,G0_0821,M,,,-47.241,31.4,携带,-
356,G0_0357,M,,,-47.267,31.4,携带,-
152,G0_0153,M,,,-47.305,31.3,-,-
1641,G0_1642,M,,,-47.471,31.3,-,-
223,G0_0224,F,,,-47.719,31.2,-,-
1549,G0_1550,F,,,-48.242,31.2,-,-
1482,G0_1483,F,,,-48.319,31.1,携带,-
77,G0_0078,F,,,-48.397,31.1,-,-
859,G0_0860,F,,,-48.581,31.0,-,-
1778,G0_1779,M,,,-48.684,31.0,-,-
1837,G0_1838,F,,,-48.801,31.0,-,-
1390,G0_1391,F,,,-48.942,30.9,携带,-
1478,G0_1479,F,,,-48.973,30.8,-,-
795,G0_0796,F,,,-49.068,30.8,-,-
796,G0_0797,F,,,-49.411,30.8,-,-
842,G0_0843,F,,,-49.67,30.7,-,-
661,G0_0662,M,,,-49.722,30.6,-,携带
1263,G0_1264,F,,,-50.002,30.6,-,-
1961,G0_1962,F,,,-50.384,30.6,携带,-
1840,G0_1841,M,,,-50.417,30.5,-,-
1322,G0_1323,F,,,-50.433,30.4,-,-
1941,G0_1942,F,,,-50.54,30.4,-,-
261,G0_0262,M,,,-50.834,30.3,-,-
704,G0_0705,M,,,-51.019,30.3,-,-
1014,G0_1015,F,,,-51.068,30.2,-,-
1320,G0_1321,M,,,-51.309,30.2,-,-
1704,G0_1705,F,,,-51.381,30.1,-,-
202,G0_0203,M,,,-51.41,30.1,-,-
456,G0_0457,F,,,-51.685,30.0,-,-
567,G0_0568,F,,,-51.722,30.0,携带,-
449,G0_0450,F,,,-51.787,30.0,-,-
491,G0_0492,M,,,-52.214,29.9,-,-
1541,G0_1542,F,,,-52.329,29.8,-,携带
1835,G0_1836,M,,,-52.425,29.8,携带,-
1120,G0_1121,M,,,-52.595,29.8,携带,-
1411,G0_1412,F,,,-52.631,29.7,-,-
1321,G0_1322,M,,,-52.659,29.6,-,-
1844,G0_1845,F,,,-52.672,29.6,-,-
297,G0_0298,F,,,-52.929,29.6,-,-
1105,G0_1106,M,,,-53.109,29.5,-,-
824,G0_0825,F,,,-53.19,29.4,-,-
616,G0_0617,F,,,-53.3,29.4,-,-
1601,G0_1602,F,,,-54.109,29.3,-,携带
1527,G0_1528,M,,,-54.307,29.3,-,-
423,G0_0424,F,,,-54.41,29.2,携带,-
264,G0_0265,F,,,-54.433,29.2,-,-
1042,G0_1043,M,,,-54.444,29.1,-,-
1202,G0_1203,M,,,-54.591,29.1,-,-
1165,G0_1166,F,,,-55.311,29.0,-,-
1733,G0_1734,F,,,-55.434,29.0,-,-
1400,G0_1401,M,,,-55.498,29.0,-,-
1892,G0_1893,F,,,-55.711,28.9,-,-
1046,G0_1047,M,,,-56.078,28.8,-,-
1902,G0_1903,M,,,-56.194,28.8,-,-
970,G0_0971,M,,,-56.199,28.8,-,-
711,G0_0712,F,,,-56.254,28.7,-,-
306,G0_0307,F,,,-56.306,28.6,-,-
1661,G0_1662,M,,,-56.549,28.6,-,-
891,G0_0892,F,,,-56.636,28.6,-,-
769,G0_0770,F,,,-56.665,28.5,携带,-
1457,G0_1458,M,,,-56.777,28.4,-,携带
1372,G0_1373,M,,,-57.128,28.4,-,-
1615,G0_1616,F,,,-57.213,28.3,-,携带
1028,G0_1029,F,,,-57.425,28.3,-,-
1138,G0_1139,M,,,-57.57,28.2,-,-
811,G0_0812,F,,,-57.593,28.2,-,-
867,G0_0868,F,,,-57.858,28.1,-,-
1233,G0_1234,M,,,-58.126,28.1,-,-
1464,G0_1465,F,,,-58.132,28.0,-,-
1520,G0_1521,M,,,-58.339,28.0,携带,-
1841,G0_1842,F,,,-58.476,28.0,-,-
1552,G0_1553,F,,,-58.504,27.9,-,-
865,G0_0866,M,,,-58.668,27.8,携带,-
935,G0_0936,F,,,-58.828,27.8,-,-
557,G0_0558,F,,,-58.83,27.8,-,-
681,G0_0682,M,,,-58.863,27.7,-,-
1566,G0_1567,F,,,-58.982,27.6,携带,携带
1244,G0_1245,M,,,-59.267,27.6,-,-
49,G0_0050,M,,,-59.283,27.6,-,携带
1417,G0_1418,F,,,-59.619,27.5,-,-
730,G0_0731,F,,,-59.681,27.4,-,-
424,G0_0425,M,,,-60.283,27.4,-,-
941,G0_0942,F,,,-60.595,27.3,-,-
1103,G0_1104,M,,,-60.609,27.3,-,-
1750,G0_1751,M,,,-60.77,27.2,-,-
347,G0_0348,F,,,-60.819,27.2,-,-
1578,G0_1579,M,,,-61.075,27.1,-,-
862,G0_0863,M,,,-61.225,27.1,-,-
1102,G0_1103,F,,,-61.32,27.0,-,-
478,G0_0479,M,,,-61.527,27.0,-,-
1290,G0_1291,F,,,-61.669,27.0,-,携带
361,G0_0362,F,,,-61.946,26.9,-,-
679,G0_0680,M,,,-62.031,26.8,携带,携带
1910,G0_1911,F,,,-62.062,26.8,-,-
237,G0_0238,F,,,-62.557,26.8,-,-
645,G0_0646,M,,,-62.661,26.7,-,-
691,G0_0692,F,,,-62.902,26.6,-,携带
619,G0_0620,M,,,-63.033,26.6,-,-
790,G0_0791,M,,,-63.511,26.6,-,-
716,G0_0717,F,,,-64.221,26.5,-,-
1307,G0_1308,F,,,-64.246,26.4,-,-
1548,G0_1549,F,,,-64.324,26.4,携带,-
1078,G0_1079,M,,,-64.359,26.3,-,-
447,G0_0448,F,,,-64.457,26.3,-,-
229,G0_0230,M,,,-64.466,26.2,-,-
1529,G0_1530,F,,,-64.548,26.2,携带,-
634,G0_0635,M,,,-64.69,26.1,-,-
1137,G0_1138,F,,,-64.996,26.1,-,-
963,G0_0964,M,,,-65.096,26.0,携带,-
1219,G0_1220,M,,,-65.532,26.0,-,-
1440,G0_1441,M,,,-65.533,26.0,-,-
774,G0_0775,F,,,-65.735,25.9,-,-
1094,G0_1095,F,,,-65.988,25.8,-,-
155,G0_0156,F,,,-65.995,25.8,-,-
1931,G0_1932,M,,,-66.223,25.8,-,-
875,G0_0876,F,,,-66.26,25.7,携带,-
1508,G0_1509,M,,,-67.142,25.6,-,-
178,G0_0179,F,,,-67.148,25.6,-,-
192,G0_0193,M,,,-67.353,25.5,-,-
1985,G0_1986,F,,,-67.792,25.5,-,-
311,G0_0312,F,,,-68.016,25.5,-,携带
975,G0_0976,F,,,-68.119,25.4,-,-
1683,G0_1684,M,,,-68.613,25.3,携带,-
124,G0_0125,F,,,-68.697,25.3,-,-
1589,G0_1590,M,,,-68.706,25.2,-,-
1724,G0_1725,F,,,-68.728,25.2,-,-
1124,G0_1125,F,,,-68.853,25.1,-,-
1911,G0_1912,F,,,-69.025,25.1,-,-
828,G0_0829,F,,,-69.063,25.0,-,-
15,G0_0016,M,,,-69.133,25.0,-,-
1185,G0_1186,M,,,-69.399,25.0,-,-
815,G0_0816,F,,,-70.252,24.9,-,-
1018,G0_1019,F,,,-70.26,24.8,-,-
1574,G0_1575,F,,,-70.292,24.8,-,-
650,G0_0651,F,,,-70.366,24.8,-,-
1005,G0_1006,F,,,-70.714,24.7,-,-
1100,G0_1101,M,,,-70.752,24.6,-,-
1669,G0_1670,F,,,-71.046,24.6,携带,携带
376,G0_0377,F,,,-71.05,24.5,-,-
182,G0_0183,M,,,-71.165,24.5,-,-
1251,G0_1252,F,,,-71.219,24.5,-,携带
1461,G0_1462,F,,,-71.329,24.4,-,携带
1221,G0_1222,F,,,-71.547,24.3,-,携带
512,G0_0513,F,,,-71.575,24.3,-,-
25,G0_0026,F,,,-71.585,24.2,-,-
1951,G0_1952,F,,,-71.719,24.2,-,-
673,G0_0674,F,,,-71.813,24.1,-,-
698,G0_0699,F,,,-71.921,24.1,-,-
702,G0_0703,M,,,-72.341,24.0,携带,-
1796,G0_1797,M,,,-72.347,24.0,-,-
1360,G0_1361,M,,,-72.381,24.0,-,-
1330,G0_1331,F,,,-72.546,23.9,-,-
1538,G0_1539,F,,,-72.909,23.8,-,-
1971,G0_1972,M,,,-73.059,23.8,携带,携带
788,G0_0789,M,,,-73.224,23.8,-,-
800,G0_0801,M,,,-73.357,23.7,-,-
167,G0_0168,M,,,-73.492,23.6,-,-
1243,G0_1244,F,,,-73.835,23.6,-,-
1184,G0_1185,F,,,-74.056,23.5,-,携带
1648,G0_1649,F,,,-74.156,23.5,-,-
1150,G0_1151,M,,,-74.173,23.5,-,-
34,G0_0035,F,,,-74.206,23.4,-,-
1433,G0_1434,M,,,-74.371,23.3,-,-
460,G0_0461,F,,,-74.38,23.3,携带,-
1762,G0_1763,M,,,-74.466,23.2,-,-
58,G0_0059,M,,,-74.476,23.2,-,-
1112,G0_1113,M,,,-74.505,23.1,-,-
157,G0_0158,F,,,-74.855,23.1,携带,-
1944,G0_1945,F,,,-75.214,23.0,携带,-
1616,G0_1617,F,,,-75.307,23.0,-,-
1618,G0_1619,M,,,-75.392,22.9,-,-
888,G0_0889,F,,,-75.409,22.9,-,-
620,G0_0621,M,,,-75.48,22.8,-,-
1430,G0_1431,M,,,-75.492,22.8,-,-
531,G0_0532,M,,,-75.591,22.8,-,-
713,G0_0714,F,,,-75.607,22.7,-,-
41,G0_0042,F,,,-75.735,22.6,-,-
420,G0_0421,F,,,-75.902,22.6,-,-
920,G0_0921,F,,,-75.949,22.5,-,-
1391,G0_1392,F,,,-75.968,22.5,-,-
1671,G0_1672,F,,,-76.007,22.4,-,-
1194,G0_1195,M,,,-76.084,22.4,-,-
1777,G0_1778,F,,,-76.474,22.3,-,-
90,G0_0091,M,,,-76.592,22.3,-,-
1924,G0_1925,M,,,-76.599,22.2,-,-
1465,G0_1466,M,,,-76.754,22.2,-,携带
98,G0_0099,M,,,-77.366,22.1,-,-
213,G0_0214,F,,,-77.414,22.1,-,-
1753,G0_1754,F,,,-77.512,22.0,-,-
305,G0_0306,M,,,-77.678,22.0,-,-
257,G0_0258,F,,,-77.704,21.9,携带,-
1674,G0_1675,F,,,-77.729,21.9,-,-
106,G0_0107,F,,,-77.801,21.8,-,携带
1438,G0_1439,M,,,-77.828,21.8,-,携带
1564,G0_1565,M,,,-77.85,21.8,-,-
372,G0_0373,M,,,-78.149,21.7,-,-
1577,G0_1578,M,,,-78.22,21.6,携带,-
776,G0_0777,F,,,-78.31,21.6,-,-
1656,G0_1657,F,,,-78.343,21.5,-,-
177,G0_0178,M,,,-78.4,21.5,-,-
1585,G0_1586,M,,,-78.453,21.4,携带,-
1624,G0_1625,F,,,-78.455,21.4,-,携带
76,G0_0077,M,,,-78.791,21.3,-,-
918,G0_0919,M,,,-79.003,21.3,-,-
804,G0_0805,F,,,-79.739,21.2,-,-
455,G0_0456,F,,,-79.971,21.2,-,-
1989,G0_1990,F,,,-79.992,21.1,-,-
1008,G0_1009,M,,,-80.173,21.1,-,-
1178,G0_1179,F,,,-80.516,21.0,携带,-
1267,G0_1268,F,,,-81.208,21.0,-,-
442,G0_0443,F,,,-81.274,20.9,-,-
175,G0_0176,M,,,-81.631,20.9,携带,-
1838,G0_1839,M,,,-81.657,20.8,-,-
1039,G0_1040,F,,,-82.057,20.8,-,-
772,G0_0773,M,,,-82.145,20.8,-,-
1235,G0_1236,F,,,-82.361,20.7,-,-
524,G0_0525,F,,,-82.477,20.6,-,携带
1308,G0_1309,F,,,-82.605,20.6,-,-
1239,G0_1240,M,,,-82.638,20.5,-,-
1543,G0_1544,M,,,-83.052,20.5,-,-
1677,G0_1678,M,,,-83.178,20.4,-,-
1125,G0_1126,F,,,-83.542,20.4,携带,-
697,G0_0698,F,,,-83.655,20.3,携带,-
961,G0_0962,F,,,-83.994,20.3,携带,-
1436,G0_1437,F,,,-84.097,20.2,-,-
24,G0_0025,M,,,-84.401,20.2,携带,-
1312,G0_1313,M,,,-84.506,20.1,-,-
1234,G0_1235,F,,,-84.856,20.1,携带,-
387,G0_0388,M,,,-85.33,20.0,-,-
1006,G0_1007,M,,,-85.355,20.0,携带,-
203,G0_0204,M,,,-85.397,19.9,-,-
193,G0_0194,M,,,-85.624,19.9,-,-
1729,G0_1730,M,,,-85.647,19.8,-,-
1755,G0_1756,F,,,-86.177,19.8,-,-
1447,G0_1448,M,,,-86.238,19.8,-,-
31,G0_0032,F,,,-86.314,19.7,-,-
1283,G0_1284,M,,,-86.323,19.6,携带,-
406,G0_0407,M,,,-86.334,19.6,-,-
997,G0_0998,F,,,-86.391,19.5,-,-
371,G0_0372,F,,,-86.511,19.5,携带,-
294,G0_0295,M,,,-86.514,19.4,-,-
694,G0_0695,F,,,-86.542,19.4,-,-
607,G0_0608,M,,,-86.944,19.3,-,携带
1591,G0_1592,F,,,-87.046,19.3,-,-
1325,G0_1326,F,,,-87.112,19.2,-,-
1053,G0_1054,M,,,-87.217,19.2,-,-
582,G0_0583,F,,,-87.636,19.1,-,-
1647,G0_1648,M,,,-87.649,19.1,携带,-
1266,G0_1267,F,,,-88.0,19.0,-,-
235,G0_0236,M,,,-88.098,19.0,-,-
1831,G0_1832,F,,,-88.19,18.9,-,携带
1794,G0_1795,F,,,-88.191,18.9,-,-
1699,G0_1700,M,,,-88.216,18.8,-,-
1816,G0_1817,F,,,-88.666,18.8,-,-
267,G0_0268,M,,,-88.673,18.8,携带,-
1519,G0_1520,M,,,-88.832,18.7,-,携带
1646,G0_1647,M,,,-88.849,18.6,携带,-
1444,G0_1445,M,,,-89.006,18.6,-,-
851,G0_0852,F,,,-89.075,18.5,-,-
993,G0_0994,F,,,-89.235,18.5,-,携带
231,G0_0232,F,,,-89.503,18.4,-,-
560,G0_0561,M,,,-89.669,18.4,-,携带
1389,G0_1390,M,,,-89.769,18.3,-,-
101,G0_0102,F,,,-89.942,18.3,-,-
1404,G0_1405,F,,,-89.965,18.2,-,-
1294,G0_1295,F,,,-90.079,18.2,-,-
1785,G0_1786,F,,,-90.374,18.1,-,-
350,G0_0351,M,,,-90.455,18.1,-,-
358,G0_0359,M,,,-91.038,18.0,-,-
763,G0_0764,F,,,-91.235,18.0,-,-
381,G0_0382,F,,,-91.431,17.9,-,-
1349,G0_1350,M,,,-91.738,17.9,携带,-
1847,G0_1848,F,,,-92.184,17.8,-,-
1027,G0_1028,M,,,-92.459,17.8,-,-
1460,G0_1461,M,,,-93.04,17.8,携带,携带
1253,G0_1254,M,,,-93.074,17.7,携带,携带
133,G0_0134,M,,,-93.507,17.6,-,-
902,G0_0903,F,,,-93.578,17.6,-,-
163,G0_0164,F,,,-93.73,17.5,-,-
1821,G0_1822,F,,,-93.975,17.5,-,-
654,G0_0655,M,,,-94.044,17.4,-,-
1214,G0_1215,F,,,-94.527,17.4,携带,-
881,G0_0882,F,,,-94.729,17.3,-,-
465,G0_0466,F,,,-94.906,17.3,携带,-
1567,G0_1568,M,,,-95.141,17.2,携带,-
1590,G0_1591,F,,,-95.292,17.2,携带,-
1747,G0_1748,F,,,-95.546,17.1,-,-
552,G0_0553,F,,,-95.546,17.1,-,-
12,G0_0013,M,,,-95.814,17.0,-,-
581,G0_0582,M,,,-95.968,17.0,-,携带
1843,G0_1844,F,,,-96.137,16.9,-,携带
493,G0_0494,M,,,-96.358,16.9,-,-
